STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
3085,drew_08,MAYBE,Nogeire_et_al_2015_AmericanMidlandNaturalist,"Nogeire, TM and Davis, FW and Crooks, KR and McRae, BH and Lyren, LM and Boydston, EE",2015,Can Orchards Help Connect Mediterranean Ecosystems? Animal Movement Data Alter Conservation Priorities,American Midland Naturalist,"wos, pastsearch",105,"As natural habitats become fragmented by human activities, animals must increasingly move through human-dominated systems, particularly agricultural landscapes. Mapping areas important for animal movement has therefore become a key part of conservation planning. Models of landscape connectivity are often parameterized using expert opinion and seldom distinguish between the risks and barriers presented by different crop types. Recent research, however, suggests different crop types, such as row crops and orchards, differ in the degree to which they facilitate or impede species movements. Like many mammalian carnivores, bobcats (Lynx rufus) are sensitive to fragmentation and loss of connectivity between habitat patches. We investigated how distinguishing between different agricultural land covers might change conclusions about the relative conservation importance of different land uses in a Mediterranean ecosystem. Bobcats moved relatively quickly in row crops but relatively slowly in orchards, at rates similar to those in natural habitats of woodlands and scrub. We found that parameterizing a connectivity model using empirical data on bobcat movements in agricultural lands and other land covers, instead of parameterizing the model using habitat suitability indices based on expert opinion, altered locations of predicted animal movement routes. These results emphasize that differentiating between types of agriculture can alter conservation planning outcomes.",10.1674/0003-0031-174.1.105,https://bioone.org/journals/The-American-Midland-Naturalist/volume-174/issue-1/0003-0031-174.1.105/Can-Orchards-Help-Connect-Mediterranean-Ecosystems-Animal-Movement-Data-Alter/10.1674/0003-0031-174.1.105.short; https://pubs-test.er.usgs.gov/publication/70155184; https://escholarship.org/uc/item/0ps3x1b0; https://core.ac.uk/display/30774987; https://pubs.er.usgs.gov/publication/70155184; https://bioone.org/journals/The-American-Midland-Naturalist/volume-174/issue-1/0003-0031-174.1.105/Can-Orchards-Help-Connect-Mediterranean-Ecosystems-Animal-Movement-Data-Alter/10.1674/0003-0031-174.1.105.pdf; https://escholarship.org/content/qt0ps3x1b0/qt0ps3x1b0.pdf?t=nyj0ri; https://www.bioone.org/doi/10.1674/0003-0031-174.1.105; https://escholarship.org/uc/item/0ps3x1b0.pdf,174,6,can orchards help connect mediterranean ecosystems? animal movement data alter conservation priorities,10.1674/0003-0031-174.1.105,https://bioone.org/journals/The-American-Midland-Naturalist/volume-174/issue-1/0003-0031-174.1.105/Can-Orchards-Help-Connect-Mediterranean-Ecosystems-Animal-Movement-Data-Alter/10.1674/0003-0031-174.1.105.short; https://pubs-test.er.usgs.gov/publication/70155184; https://escholarship.org/uc/item/0ps3x1b0; https://core.ac.uk/display/30774987; https://pubs.er.usgs.gov/publication/70155184; https://bioone.org/journals/The-American-Midland-Naturalist/volume-174/issue-1/0003-0031-174.1.105/Can-Orchards-Help-Connect-Mediterranean-Ecosystems-Animal-Movement-Data-Alter/10.1674/0003-0031-174.1.105.pdf; https://escholarship.org/content/qt0ps3x1b0/qt0ps3x1b0.pdf?t=nyj0ri; https://www.bioone.org/doi/10.1674/0003-0031-174.1.105; https://escholarship.org/uc/item/0ps3x1b0.pdf
3088,drew_08,MAYBE,Schutz_2015_EcologyandEvolution,"Schutz, C and Schulze, CH",2015,"Functional diversity of urban bird communities: effects of landscape composition, green space area and vegetation cover",Ecology and Evolution,"wos, pastsearch",5230,"In this study, we aim to gain a better insight on how habitat filtering due to urbanization shapes bird communities of Vienna city parks. This may help to derive implications for urban planning in order to promote and maintain high diversity and ecosystem function in an increasing urbanized environment. The structure of wintering bird communities of 36 Vienna city parks - surveyed once a month in January 2009, December 2009, December 2012, and January 2013 - was described by species richness and the functional diversity measurements FRic (functional richness), FEve (functional evenness), and FDiv (functional divergence). Environmental filtering was quantified by park size, canopy heterogeneity within the park, and the proportion of sealed area surrounding each park. Species richness, FRic, and FDiv increased with increasing park size. Sealed area had a strong negative effect on species richness and FDiv. Canopy heterogeneity played a minor role in explaining variance in FDiv data. FEve did not respond to any of these park parameters. Our results suggest a loss of species richness and functional diversity, hence most likely indicate a decline in ecosystem function, with decreasing park size and increasing sealed area of the surrounding urban landscape matrix.",10.1002/ece3.1778,https://uscholar.univie.ac.at/view/o:425637; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102532; https://europepmc.org/article/MED/30151126; https://eurekamag.com/research/065/164/065164244.php; https://www.cabdirect.org/cabdirect/abstract/20163004152; https://onlinelibrary.wiley.com/doi/pdf/10.1002/ece3.1778; https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.1778; https://core.ac.uk/display/38297415; https://pubmed.ncbi.nlm.nih.gov/30151126/,5,2,"functional diversity of urban bird communities: effects of landscape composition, green space area and vegetation cover",10.1002/ece3.1778,https://uscholar.univie.ac.at/view/o:425637; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102532; https://europepmc.org/article/MED/30151126; https://eurekamag.com/research/065/164/065164244.php; https://www.cabdirect.org/cabdirect/abstract/20163004152; https://onlinelibrary.wiley.com/doi/pdf/10.1002/ece3.1778; https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.1778; https://core.ac.uk/display/38297415; https://pubmed.ncbi.nlm.nih.gov/30151126/
3091,drew_08,MAYBE,Pap_et_al_2013_Hydrobiologia,"Pap, K and Nagy, L and Balogh, C and G-Toth, L and Liker, A",2013,Environmental factors shaping the distribution of common wintering waterbirds in a lake ecosystem with developed shoreline,Hydrobiologia,"wos, pastsearch",163,"In this study, we tested whether the spatial distribution of waterbirds is influenced by shoreline urbanization or other habitat characteristics. We conducted monthly censuses along shoreline sections of a continental lake (Lake Balaton, Hungary) to assess the abundance of 11 common species that use this lake as a feeding and staging area during migration and winter. We estimated the degree of urbanization of the same shoreline sections and also measured other habitat characteristics (water depth, extent of reed cover, biomass of zebra mussels, distances to waste dumps and to other wetlands). We applied linear models and model averaging to identify habitat variables with high relative importance for predicting bird distributions. Bird abundance and urbanization were strongly related only in one species. Other habitat variables exhibited stronger relationships with bird distribution: (1) diving ducks and coots preferred shoreline sections with high zebra mussel biomass, (2) gulls preferred sites close to waste dumps, and (3) the abundances of several species were higher on shoreline sections close to other wetlands. Our findings suggest that the distribution of waterbirds on Lake Balaton is largely independent of shoreline urbanization and influenced by food availability and connectivity between wetlands.",10.1007/s10750-013-1560-3,https://pubag.nal.usda.gov/catalog/603711; https://core.ac.uk/display/19563561; http://real.mtak.hu/9157/; https://link.springer.com/article/10.1007/s10750-013-1560-3; https://core.ac.uk/download/19563561.pdf,716,5,environmental factors shaping the distribution of common wintering waterbirds in a lake ecosystem with developed shoreline,10.1007/s10750-013-1560-3,https://pubag.nal.usda.gov/catalog/603711; https://core.ac.uk/display/19563561; http://real.mtak.hu/9157/; https://link.springer.com/article/10.1007/s10750-013-1560-3; https://core.ac.uk/download/19563561.pdf
3093,drew_08,MAYBE,Su_et_al_2011_JournalofInsectConservation,"Su, ZM and Zhang, RZ and Qiu, JX",2011,"Decline in the diversity of willow trunk-dwelling weevils (Coleoptera: Curculionoidea) as a result of urban expansion in Beijing, China",Journal of Insect Conservation,"wos, scopus, keyrevbwd, beninderefs, pastsearch",367,"Beijing, the capital and second largest city of China, expanded in a typical concentric pattern. The urbanized area consists of five concentric zones, which are based on the city's ring road system. Willow trees (Salix spp.) are commonly planted and abundant in the city. In this study, we determined the effects of urbanization on willow trunk-dwelling weevils (Coleoptera: Curculionoidea) in a 3-year survey. Our results indicated that species richness and abundance decreased from outskirts to the urban center. It was estimated that within a 30-km limit, species richness and abundance might be reduced by 0.9 species and 59.3% of individuals per 5 km toward urban center. Landscape variables (e.g., the proportion of impervious surface and distance to urban center) explained 59.4% of species richness and 43.9% of species abundance. Local variables (e.g., plant resources and site size) explained only 4.9% of species richness and 4.7% of species abundance. Our results show that there is a negative relationship between urban expansion and weevil diversity. There are several ways in which such detrimental effects on biodiversity could be mitigated: (1) Optimization of urban landscape structures, as well as vegetation planting; (2) increasing connectivity between urban remnants and natural landscapes in the outskirts of the city; and (3) limiting the proportion of impervious surface in inner urban zones.",10.1007/s10841-010-9310-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953706883&doi=10.1007%2fs10841-010-9310-6&partnerID=40&md5=922ca7af6e4893c0643d68a28f4dc251,15,3,"decline in the diversity of willow trunk-dwelling weevils (coleoptera: curculionoidea) as a result of urban expansion in beijing, china",10.1007/s10841-010-9310-6,https://link.springer.com/article/10.1007/s10841-010-9310-6; https://link.springer.com/content/pdf/10.1007%2Fs10841-010-9310-6.pdf; https://rd.springer.com/article/10.1007%2Fs10841-010-9310-6
3101,drew_08,MAYBE,Smith_et_al_2019_LandscapeandUrbanPlanning,"Smith, JA and Duane, TP and Wilmers, CC",2019,Moving through the matrix: Promoting permeability for large carnivores in a human-dominated landscape,Landscape and Urban Planning,"wos, pastsearch",50,"Landscape connectivity for wildlife populations is declining globally due to increasing development and habitat fragmentation. However, outside of full protection of undeveloped wildlife corridors, conservation planners have limited tools to identify the appropriate level of densification such that landscape permeability for wildlife is maintained. Here we sought to determine the development characteristics that contribute to movement potential in an exurban landscape for a large carnivore, the puma. We first fit a piecewise step-selection function from movement paths from 28 male pumas to identify threshold levels of development that produce barriers to movement. We then applied this threshold to projected housing densities of existing parcels under a full General Plan buildout scenario in Santa Cruz County to illustrate how parcels at risk of increasing above the puma movement threshold can be identified. Finally, we tested the relative importance of characteristics associated with parcels and the surrounding area on relative puma movement. We found that pumas exhibit avoidance of housing density that saturates at a threshold, and that puma utilization of parcels at risk of densification above this threshold is predicted by parcel area and the housing density and area of surrounding parcels. Our work suggests that maintaining permeability in developing landscapes is likely contingent on preventing densification and parcel subdivision in exurban areas. We discuss how our findings and approach can be used by conservation planners to promote landscape permeability in already partially developed landscapes.",10.1016/j.landurbplan.2018.11.003,https://pubag.nal.usda.gov/catalog/6227982; https://www.sciencedirect.com/science/article/pii/S0169204618312829,183,3,promoting functional connectivity of anthropogenically-fragmented forest patches for multiple taxa across a critically endangered biome,10.1016/j.landurbplan.2019.05.010,https://www.sciencedirect.com/science/article/pii/S0169204619306905; https://pubag.nal.usda.gov/catalog/6454952
3101,drew_08,MAYBE,Smith_et_al_2019_LandscapeandUrbanPlanning,"Smith, JA and Duane, TP and Wilmers, CC",2019,Moving through the matrix: Promoting permeability for large carnivores in a human-dominated landscape,Landscape and Urban Planning,"wos, pastsearch",50,"Landscape connectivity for wildlife populations is declining globally due to increasing development and habitat fragmentation. However, outside of full protection of undeveloped wildlife corridors, conservation planners have limited tools to identify the appropriate level of densification such that landscape permeability for wildlife is maintained. Here we sought to determine the development characteristics that contribute to movement potential in an exurban landscape for a large carnivore, the puma. We first fit a piecewise step-selection function from movement paths from 28 male pumas to identify threshold levels of development that produce barriers to movement. We then applied this threshold to projected housing densities of existing parcels under a full General Plan buildout scenario in Santa Cruz County to illustrate how parcels at risk of increasing above the puma movement threshold can be identified. Finally, we tested the relative importance of characteristics associated with parcels and the surrounding area on relative puma movement. We found that pumas exhibit avoidance of housing density that saturates at a threshold, and that puma utilization of parcels at risk of densification above this threshold is predicted by parcel area and the housing density and area of surrounding parcels. Our work suggests that maintaining permeability in developing landscapes is likely contingent on preventing densification and parcel subdivision in exurban areas. We discuss how our findings and approach can be used by conservation planners to promote landscape permeability in already partially developed landscapes.",10.1016/j.landurbplan.2018.11.003,https://pubag.nal.usda.gov/catalog/6227982; https://www.sciencedirect.com/science/article/pii/S0169204618312829,183,3,moving through the matrix: promoting permeability for large carnivores in a human-dominated landscape,10.1016/j.landurbplan.2018.11.003,https://pubag.nal.usda.gov/catalog/6227982; https://www.sciencedirect.com/science/article/pii/S0169204618312829
3106,drew_08,MAYBE,Xiong_et_al_2022_UrbanForestryandUrbanGreening,"Xiong, YM and Li, ZQ and Ruan, L and Dai, SP and Hu, L",2022,"Comparison of avian diversity between urban parks adjacent to mountain and river in the largest megacity Guangzhou, South China",Urban Forestry and Urban Greening,"wos, pastsearch",127756,"Urban parks can provide a resource for maintaining and increasing bird biodiversity. However, little research has been conducted to show the differences in bird community diversity between parks adjacent to mountains and rivers in the city center of highly urbanized areas. This study analysed whether the bird composition and species diversity differed between parks adjacent to Baiyun Mountain (hillside parks) and Pearl River (riverside parks) in Guangzhou, South China. From January 2018 to December 2020, 137927 birds representing 206 species were recorded. The results indicated that the number of species and individuals of birds were higher in hillside parks than in riverside parks in each season. The number of species and individuals was also higher in hillside parks than in riverside parks in different functional groups according to bird food type, residential type, and ecological type. The number of species shared by the two types of parks was 120. The unique birds' species number in hillside and riverside parks were 67 and 19, respectively. Bird diversity in terms of richness and Shannon index was higher significantly in hillside parks than in riverside parks in summer. Principal component analysis of environmental traits of 18 parks showed that plant traits in parks have relatively high and positive contribution. Correlation analysis indicated that bird diversity was positively affected by water area, the highest altitude, habitats diversity and tree evenness in park, while negatively regulated by building coverage around each park. The top 20 most abundant bird species accounted for 87.5% of the total birds in the study period. Nycticorax nycticorax, Urocissa erythroryncha and Podiceps ruficollis were observed more frequently in hillside parks, while Pycnonotus aurigaster, Passer montanus, Acridotheres cristatellus were observed more frequently in riverside parks. Principal coordinates analysis also indicated that bird communities significantly differed between hillside parks and riverside parks. In conclusion, our findings highlight the importance of conserving mountains and rivers as buffer zones for serious anthropogenic disturbance in the city center. We propose that the conservation of hillside parks is a priority strategy for enhancing urban birds biodiversity.",10.1016/j.ufug.2022.127756,NA,77,5,"comparison of avian diversity between urban parks adjacent to mountain and river in the largest megacity guangzhou, south china",10.1016/j.ufug.2022.127756,NA
3108,drew_08,MAYBE,Grade_et_al_2022_LandscapeandUrbanPlanning,"Grade, AM and Warren, PS and Lerman, SB",2022,Managing yards for mammals: Mammal species richness peaks in the suburbs,Landscape and Urban Planning,"wos, scopus, keyrevfwd, pastsearch",104337,"Increased urbanization drives habitat loss, yet residential land-use represents significant habitat potential for mammals and could provide connectivity between patches of green spaces. Diverse mammal communities exist across urban gradients, but it is unclear how mammal community composition varies within residential lands. We conducted a camera trapping study in 36 residential yards across an urban gradient to assess the relative contributions of the degree of urbanization in the land-use context versus parcel habitat features, such as vegetation structure, on mammal community diversity and composition. We hypothesized that land-use context would more strongly influence mammal community metrics than parcel features, and that there would be species-specific differences in response. We detected 14 non-domesticated mammal species and found that species richness peaked in the suburbs and tapered off at the rural and urban ends of the gradient in accordance with patterns seen in other taxonomic groups, yet rarely quantified in mammals. Large-bodied interior forest species were associated with rural sites, urban-dwelling species were associated with urban sites, and suburban sites had an overlap of species types. Although composition of mammal species in residential yards appears to be strongly related to land-use context, which is often outside of residents' control, management of parcel habitat features such as retention of large mature trees may facilitate connectivity between patches of habitat across urbanizing landscapes. Informed residential yard management remains an important tool for urban wildlife management in an era of global change.",10.1016/j.landurbplan.2021.104337,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121783990&doi=10.1016%2fj.landurbplan.2021.104337&partnerID=40&md5=f62eb9d234ab15a1f8dadd671c321474,220,3,managing yards for mammals: mammal species richness peaks in the suburbs,10.1016/j.landurbplan.2021.104337,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121783990&doi=10.1016%2fj.landurbplan.2021.104337&partnerID=40&md5=f62eb9d234ab15a1f8dadd671c321474
3115,drew_08,MAYBE,Partridge_2018_PlosOne,"Partridge, DR and Clark, JA",2018,Urban green roofs provide habitat for migrating and breeding birds and their arthropod prey,Plos One,"wos, keyrevfwd, pastsearch",e0202298,"The world is rapidly urbanizing, and many previously biodiverse areas are now mostly composed of impervious surface. This loss of natural habitat causes local bird communities to become dominated by urban dweller and urban utilizer species and reduces the amount of habitat available for migrating and breeding birds. Green roofs can increase green space in urban landscapes, potentially providing new habitat for wildlife. We surveyed birds and arthropods, an important food source for birds, on green roofs and nearby comparable conventional (non-green) roofs in New York City during spring migration and summer breeding seasons. We predicted that green roofs would have a greater abundance and richness of both birds and arthropods than conventional roofs during both migration and the breeding season for birds. Furthermore, we predicted we would find more urban avoider and urban utilizer bird species on green roofs than conventional roofs. We found that both birds and arthropods were more abundant and rich on green roofs than conventional roofs. In addition, green roofs hosted more urban avoider and utilizer bird species than conventional roofs. Our study shows that birds use green roofs as stopover habitat during migration and as foraging habitat during the breeding season. Establishing green roofs in urban landscapes increases the amount of habitat available for migrating and breeding birds and can partially mitigate the loss of habitat due to increasing urbanization.",10.1371/journal.pone.0202298,https://www.ncbi.nlm.nih.gov/pubmed/30157217; https://pubmed.ncbi.nlm.nih.gov/30157217/; https://dx.plos.org/10.1371/journal.pone.0202298; https://doaj.org/article/61e6435cef0e454187e254928a317079; https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0202298&type=printable; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6114707/; https://ui.adsabs.harvard.edu/abs/2018PLoSO..1302298P/abstract; https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202298; https://europepmc.org/article/PMC/PMC6114707,13,2,urban green roofs provide habitat for migrating and breeding birds and their arthropod prey,10.1371/journal.pone.0202298,https://www.ncbi.nlm.nih.gov/pubmed/30157217; https://pubmed.ncbi.nlm.nih.gov/30157217/; https://dx.plos.org/10.1371/journal.pone.0202298; https://doaj.org/article/61e6435cef0e454187e254928a317079; https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0202298&type=printable; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6114707/; https://ui.adsabs.harvard.edu/abs/2018PLoSO..1302298P/abstract; https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202298; https://europepmc.org/article/PMC/PMC6114707
3119,drew_08,MAYBE,Delaney_et_al_2021_IchthyologyandHerpetology,"Delaney, KS and Busteed, G and Fisher, RN and Riley, SPD",2021,Reptile and Amphibian Diversity and Abundance in an Urban Landscape: Impacts of Fragmentation and the Conservation Value of Small Patches,Ichthyology and Herpetology,"wos, keyrevfwd, pastsearch",424,"Urbanization is a major contributor to habitat loss and fragmentation and is considered a global threat to biodiversity. We studied reptile and amphibian species diversity and abundance in a highly fragmented landscape adjacent to the second largest metropolitan area in the United States. Habitat patches in our study area were made up of remnant native vegetation surrounded by roads, housing, and other urban development. Species richness and diversity were positively associated with patch size, but patch age was not significantly associated with community characteristics. Four relatively common species were not detected in the small patches, indicating the possibility they had been extirpated by the time monitoring began, and six rarer species were not detected or detected only once in these patches. Although the patch size effect on species diversity was strong, we found that several of the small habitat patches had similar diversity to large patches, indicating potential value of these small habitat patches in protecting species as ""microreserves.'' In addition, one lizard species was found to be significantly more abundant in the smaller patches. To determine if abundance changed over time, we compared capture rates for four common lizards at the same sites ten years later. For three of the four species, abundance decreased over that period, specifically in the small patches. Although our long-term monitoring has confirmed that the full suite of herpetofauna is currently preserved in the study area overall, declines even in the common species over time hint at the potential severity of the threat of urbanization to rare species.",10.1643/h2019261,https://pubs.er.usgs.gov/publication/70226461; https://bioone.org/journals/ichthyology-and-herpetology/volume-109/issue-2/h2019261/Reptile-and-Amphibian-Diversity-and-Abundance-in-an-Urban-Landscape/10.1643/h2019261.short; https://meridian.allenpress.com/copeia/article/109/2/424/465854/Reptile-and-Amphibian-Diversity-and-Abundance-in,109,4,reptile and amphibian diversity and abundance in an urban landscape: impacts of fragmentation and the conservation value of small patches,10.1643/h2019261,https://pubs.er.usgs.gov/publication/70226461; https://bioone.org/journals/ichthyology-and-herpetology/volume-109/issue-2/h2019261/Reptile-and-Amphibian-Diversity-and-Abundance-in-an-Urban-Landscape/10.1643/h2019261.short; https://meridian.allenpress.com/copeia/article/109/2/424/465854/Reptile-and-Amphibian-Diversity-and-Abundance-in
3123,drew_08,MAYBE,Van Helden_et_al_2020_UrbanEcosystems,"Van Helden, BE and Close, PG and Steven, R",2020,Mammal conservation in a changing world: can urban gardens play a role?,Urban Ecosystems,"wos, pastsearch",555,"Urbanisation threatens biodiversity globally, yet some animal populations persist within urban landscapes. Conservation of urban wildlife has prioritised parks and remnant bushland as critical habitat and neglected the role that residential gardens offer for conservation. We explored the potential for residential gardens to assist the conservation of mammals using an online questionnaire administered to residents of two case study cities in Australia to identify how widespread mammals in cities can be, which garden features promote mammal presence, and if the features varied among species with different habitat requirements. From 649 responses we found that three mammal species with different habitat requirements occurred in residential gardens throughout the city landscape. Garden features promoting mammal presence were consistent with broad ecological and habitat requirements of each species, but differed among both species and regions. Our study demonstrates that residential gardens offer a valuable habitat for mammals, and that garden features could be manipulated to promote use of gardens by these species. By considering gardens in urban planning and management actions aimed at conserving urban wildlife, residential gardens offer additional habitat to parks, roadside vegetation and urban bushland, and can play a significant role in biodiversity conservation.",10.1007/s11252-020-00935-1,https://research-repository.uwa.edu.au/en/publications/mammal-conservation-in-a-changing-world-can-residential-gardens-p; https://espace.library.uq.edu.au/view/UQ:d2bb3b3; https://link.springer.com/article/10.1007/s11252-020-00935-1,23,3,mammal conservation in a changing world: can urban gardens play a role?,10.1007/s11252-020-00935-1,https://research-repository.uwa.edu.au/en/publications/mammal-conservation-in-a-changing-world-can-residential-gardens-p; https://espace.library.uq.edu.au/view/UQ:d2bb3b3; https://link.springer.com/article/10.1007/s11252-020-00935-1
3132,drew_08,MAYBE,Fischer_et_al_2015_EcologicalResearch,"Fischer, K and Becker, M and Becker, BA and Bensch, J and Bockers, A and Burmeister, M and Dombrowski, J and Donke, E and Ermisch, R and Fritze, M and Fritzsch, A and Hubler, N and Ide, M and Klockmann, M and Mielke, M and Pfender, D and Schiffler, M and Schrodter, M and Sund, L and Viertel, C and Weise, E and Werner, M and Winter, M",2015,Determinants of tree frog calling ponds in a human-transformed landscape,Ecological Research,"wos, pastsearch",439,"Facing increasing human demands on Earth, understanding how endangered species may survive in isolated remnants of natural habitat within heavily transformed landscapes is key to contemporary conservation biology. Against this background we here investigate the factors affecting pond occupancy in the endangered European tree frog (Hyla arborea L.) within an urban landscape, being located in north-eastern Germany where the species is still fairly common. Our survey revealed that 58 out of 122 ponds were occupied by H. arborea. Ponds with a higher percentage of floating vegetation, being deeper and surrounded by higher percentages of crop fields and forests were more likely to be occupied, while factors associated with urbanization such as the percentage of built-up area were strongly detrimental. Habitat requirements of H. arborea were complex as occurrence was simultaneously affected by different spatial scales, including the landscape scale, the immediate surroundings of ponds and the ponds themselves. H. arborea avoided highly urbanized areas, but occurred frequently in agricultural areas surrounding the city. The latter suggests that this species is fairly tolerant towards human-induced transformations, and that vast arable fields yielded positive rather than negative effects on H. arborea occurrence. We conclude that the most important conservation issues for supporting H. arborea populations at the periphery of urbanized areas are (1) maintaining an open (agricultural) landscape structure, (2) providing undisturbed overwintering habitats, and (3) maintaining pond quality by halting shrub and tree encroachment.",10.1007/s11284-014-1238-y,NA; html; html; html; unknown; html,30,23,determinants of tree frog calling ponds in a human-transformed landscape,10.1007/s11284-014-1238-y,NA; html; html; html; unknown; html
3133,drew_08,MAYBE,Lundberg_et_al_2008_LandscapeEcology,"Lundberg, J and Andersson, E and Cleary, G and Elmqvist, T",2008,Linkages beyond borders: targeting spatial processes in fragmented urban landscapes,Landscape Ecology,"wos, scopus, pastsearch",717,"Management of ecosystems often focuses on specific species chosen for their habitat demand, public appeal, or levels of threat. We propose a complementary framework for choosing focal species, the mobile link concept, which allows managers to focus on spatial processes and deal with multi-scale ecological dynamics. Spatial processes are important for three reasons: maintenance, re-organization, and restoration of ecological values. We illustrate the framework with a case study of the Eurasian Jay, a mobile link species of importance for the oak forest regeneration in the Stockholm National Urban Park, Sweden, and its surroundings. The case study concludes with a conceptual model for how the framework can be applied in management. The model is based on a review of published data complemented with a seed predation experiment and mapping of Jay territories to reduce the risk of applying non-urban site-specific information in an urban setting. Our case study shows that the mobile link approach has several advantages: (1) Reducing the vulnerability of ecological functions to disturbances and fluctuations in resources allocated to management, (2) Reducing management costs by maintaining natural processes, and (3) Maintaining gene flow and genetic diversity at a landscape level. We argue that management that includes mobile link organisms is an important step towards the prevention of ecosystem degradation and biodiversity loss in increasingly fragmented landscapes. Identifying and managing mobile links is a way to align management with the ecologically relevant scales in any landscape.",10.1007/s10980-008-9232-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46249104956&doi=10.1007%2fs10980-008-9232-9&partnerID=40&md5=ca52f06fa5a8a2230890313befe1d05c,23,4,linkages beyond borders: targeting spatial processes in fragmented urban landscapes,10.1007/s10980-008-9232-9,https://link.springer.com/article/10.1007%2Fs10980-008-9232-9; http://su.diva-portal.org/smash/record.jsf?pid=diva2:189660; http://www.diva-portal.org/smash/record.jsf?pid=diva2:189660; https://pubag.nal.usda.gov/catalog/484474
3137,drew_08,MAYBE,Mason_et_al_2007_LandscapeandUrbanPlanning,"Mason, J and Moorman, C and Hess, G and Sinclair, K",2007,Designing suburban greenways to provide habitat for forest-breeding birds,Landscape and Urban Planning,"wos, scopus, beninderefs, pastsearch",153,"Appropriately designed, greenways may provide habitat for neotropical migrants, insectivores, and forest-interior specialist birds that decrease in diversity and abundance as a result of suburban development. We investigated the effects of width of the forested corridor containing a greenway, adjacent land use and cover, and the composition and vegetation structure within the greenway on breeding bird abundance and community composition in suburban greenways in Raleigh and Cary, North Carolina, USA. Using 50 m fixed-radius point counts, we surveyed breeding bird communities for 2 years at 34 study sites, located at the center of 300-m-long greenway segments. Percent coverage of managed area within the greenway, such as trail and other mowed or maintained surfaces, was a predictor for all development-sensitive bird groupings. Abundance and richness of development-sensitive species were lowest in greenway segments containing more managed area. Richness and abundance of development-sensitive species also decreased as percent cover of pavement and bare earth adjacent to greenways increased. Urban adaptors and edge-dwelling birds, such as Mourning Dove, House Wren, House Finch, and European Starling, were most common in greenways less than 100 m wide. Conversely, forest-interior species were not recorded in greenways narrower than 50 m. Some forest-interior species, such as Acadian Flycatcher, Hairy Woodpecker, and Wood Thrush, were recorded primarily in greenways wider than 100 m. Others, including ground nesters such as Black-and-white Warbler, Louisiana Waterthrush, and Ovenbird, were recorded only in greenways wider than 300 m. Landscape and urban planners can facilitate conservation of development-sensitive birds in greenways by minimizing the width of the trail and associated mowed and landscaped surfaces adjacent to the trail, locating trails near the edge of greenway forest corridors, and giving priority to the protection of greenway corridors at least 100 m wide with low levels of impervious surface (pavement, buildings) and bare earth in the adjacent landscape. (c) 2006 Elsevier B.V. All rights reserved.",10.1016/j.landurbplan.2006.07.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847070430&doi=10.1016%2fj.landurbplan.2006.07.002&partnerID=40&md5=750bf79046f2180847e8cf1b0f95a925,80,4,designing suburban greenways to provide habitat for forest-breeding birds,10.1016/j.landurbplan.2006.07.002,http://web.mnstate.edu/stockram/sdarticle.pdf%20designing%20greenways%20for%20birds.pdf; https://www.sciencedirect.com/science/article/pii/S0169204606001150; http://www.sciencedirect.com/science/article/pii/S0169204606001150
