STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
3222,drew_08,YES,Rodriguez-Bardia_et_al_2022_ScientificReports,"Rodriguez-Bardia, M and Fuchs, EJ and Barrantes, G and Madrigal-Brenes, R and Sandoval, L",2022,Genetic structure in neotropical birds with different tolerance to urbanization,Scientific Reports,"wos, scopus, pastsearch",6054,"Gene flow in birds can be affected by urbanization depending on natural history traits and adaptability to habitat change. Contrasting results can be expected when comparing species with opposite resilience to urbanization. In this study, we assessed genetic diversity and structure for two bird species, the urban avoider white-eared ground-sparrow, Melozone leucotis, and the urban dweller house wren Troglodytes aedon. We used seven microsatellite loci and sampled five locations with differing levels of urbanization in Costa Rica. We found considerably higher genetic structure in white-eared ground-sparrows than in house wrens. Circuit theory analyses proved a higher isolation from urban resistance for the white-eared ground-sparrow than for house wrens. These results support that urbanization is a significant barrier for gene flow in urban avoiders, in contrast to urban dweller species that showed little to no impact. Differences could be attributed to a higher plasticity in habitat and nesting site preferences in the house wren, and significant dispersal limitation for the white-eared ground-sparrow. These results emphasize the need for conservation strategies towards white-eared ground-sparrows and other urban avoider species whose habitat and connectivity have been reduced by the recent urban expansion.",10.1038/s41598-022-09961-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128054445&doi=10.1038%2fs41598-022-09961-9&partnerID=40&md5=aea9ba362b45208e792be7fa942a1975,12,5,genetic structure in neotropical birds with different tolerance to urbanization,10.1038/s41598-022-09961-9,https://proxy.library.carleton.ca/login?qurl=https://www.proquest.com/docview/2649217029?accountid=9894&bdid=29285&_bd=wXQOriggsde%2BwwJ1JYFZ9A0xnCk%3D
3223,drew_08,YES,Lee_et_al_2022_EcologicalSolutionsandEvidence,"Lee, TS and Randall, LA and Kahal, NL and Kinas, HL and Carney, VA and Rudd, H and Baker, TM and Sanderson, K and Creed, IF and Moehrenschlager, A and Duke, D",2022,A framework to identify priority wetland habitats and movement corridors for urban amphibian conservation,Ecological Solutions and Evidence,"wos, scopus, pastsearch",NA,"Cities worldwide are expanding in area and human population, posing multiple challenges to amphibian populations, including habitat loss from removal of wetlands and terrestrial upland habitat, habitat fragmentation due to roads and the built environment, and habitat degradation from pollutants, extensive human use and introduced species. We developed an eight-step urban amphibian conservation framework based on established monitoring, analytical methods and community engagement to enable amphibian conservation in a large urban centre. The framework outlines a process used to conserve biodiversity in a complex landuse and decision-making environment supported by a series of successive complementary modelling techniques to measure amphibian presence, priority habitat and functional connectivity. We applied the framework in Calgary, Alberta, Canada to illustrate its potential. Here, urbanization has reduced wetlands by 90% and ecological knowledge on amphibians was poor. We improved knowledge on amphibian diversity and distribution, identified core wetlands and movement pathways for amphibian species and identified barriers in the wetland network where construction or restoration measures could re-establish amphibians or increase their densities. This knowledge was shared with ecologists and city planners for implementation through appropriate policies and plans. Our framework provides a series of stepwise products to improve an urban municipality's ability to restore or conserve priority habitat and movement pathways necessary for amphibian survival under pressure from multiple land uses. The framework provides a platform to identify city plans, policy and or programmes and to derive necessary information to support amphibian conservation.",10.1002/2688-8319.12139,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132974185&doi=10.1002%2f2688-8319.12139&partnerID=40&md5=e87e8a9adb54a4345d2b44bf9a45bc2d,3,11,a framework to identify priority wetland habitats and movement corridors for urban amphibian conservation,10.1002/2688-8319.12139,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132974185&doi=10.1002%2f2688-8319.12139&partnerID=40&md5=e87e8a9adb54a4345d2b44bf9a45bc2d
3256,drew_08,YES,Tannier_et_al_2016_LandUsePolicy,"Tannier, C and Bourgeois, M and Houot, H and Foltete, JC",2016,Impact of urban developments on the functional connectivity of forested habitats: a joint contribution of advanced urban models and landscape graphs,Land Use Policy,"wos, pastsearch",76,"The impacts of urban growth on biodiversity vary according to the form and the intensity of urbanisation. However, there is a lack of knowledge about the consequences of the type of urban structure (e.g. mono centric vs polycentric), the shape of urban boundaries, the local density of residential development, on the habitats of wildlife species. In this context, this paper focuses on the relationship between forms of urbanisation and functional connectivity of ecological habitats. In the urban region of Besancon (eastern France), three emblematic protected species were selected to represent forest mammals. From the initial state describing current land cover, five prospective residential development scenarios were simulated, corresponding to the form currently most commonly found (e.g. compact development, transit-oriented development, polycentric development). For each scenario, we also simulate the volume of traffic on the road network to allow for the barrier effect of roads on habitat connectivity. Then, for each development scenario, we model the functional connectivity of habitats of the various target species using landscape graphs. Results show that compact city maintains more functional connectivity for all the species considered whereas urban sprawl leads to much more marked impacts. Moderately compact and regulated periurban scenarios have intermediate levels of impact. The transit-oriented development scenario produces specific impact values according to the species. An interesting point is that the decline in functional connectivity of forest habitats is more due to increased traffic than residential development proper. This outlines the relevance of integrated models for simulating both land use and transport at a fine scale. (C) 2015 Elsevier Ltd. All rights reserved.",10.1016/j.landusepol.2015.12.002,https://www.sciencedirect.com/science/article/pii/S0264837715003932; https://hal.archives-ouvertes.fr/hal-01250399; https://hal.archives-ouvertes.fr/hal-01250399/document; https://dialnet.unirioja.es/servlet/articulo?codigo=5346838,52,4,impact of urban developments on the functional connectivity of forested habitats: a joint contribution of advanced urban models and landscape graphs,10.1016/j.landusepol.2015.12.002,https://www.sciencedirect.com/science/article/pii/S0264837715003932; https://hal.archives-ouvertes.fr/hal-01250399; https://hal.archives-ouvertes.fr/hal-01250399/document; https://dialnet.unirioja.es/servlet/articulo?codigo=5346838
3261,drew_08,YES,Peris_2014_TurkishJournalofZoology,"Peris, S and Montelongo, T",2014,Birds and small urban parks: a study in a high plateau city,Turkish Journal of Zoology,"wos, scopus, pastsearch",316,"The goal of the present study was to assess which variables influence the distribution of birds in urban parks. Twenty parks were studied in a city on the Spanish high plateau during the breeding season, and relationships among park characteristics, bird richness, and individual bird presences were established. The park area and tree cover accounted for 73.1% of the variation in bird richness. Although area size was the best predictor of species richness (65% of the variation), some species did not seem to be related to this variable but rather to others, such as vegetation and the degree of park isolation with respect to other areas. Contrary to what is normally expected, the distance from our parks to the river did not influence their bird species richness.",10.3906/zoo-1305-20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896852163&doi=10.3906%2fzoo-1305-20&partnerID=40&md5=64f76dbce27281488a584e898557e282,38,2,birds and small urban parks: a study in a high plateau city,10.3906/zoo-1305-20,https://journals.tubitak.gov.tr/zoology/issues/zoo-14-38-3/zoo-38-3-7-1305-20.pdf; https://digital.csic.es/handle/10261/111716; https://dergipark.org.tr/tr/download/article-file/134311; https://earsiv.anadolu.edu.tr/xmlui/handle/11421/16894; http://journals.tubitak.gov.tr/zoology/issues/zoo-14-38-3/zoo-38-3-7-1305-20.pdf; http://digital.csic.es/bitstream/10261/111716/1/birds_urban_parks_Peris.pdf; https://dergipark.org.tr/tr/pub/tbtkzoology/issue/12603/152903; https://core.ac.uk/download/36188440.pdf
3264,drew_08,YES,Parker_et_al_2020_UrbanEcosystems,"Parker, DM and Turo, KJ and de la Flor, YAD and Gardiner, MM",2020,Landscape Context Influences the Abundance and Richness of Native Lady Beetles Occupying Urban Vacant Land,Urban Ecosystems,"wos, scopus, keyrevfwd, pastsearch",1299,"Urban insect communities are structured by hierarchical filters including regional processes, human facilitation, and species interactions. We sought to inform future urban conservation endeavors by identifying how landscape composition and configuration as well as the management of vacant lot greenspaces affect native lady beetle (Coccinellidae) community structure within the city of Cleveland, Ohio, USA. We found no effect of habitat treatment on native lady beetle abundance when comparing vacant lots seeded with native wildflowers and those with naturally occurring weedy vegetation mown monthly or annually. Nonetheless, establishing conservation plantings that vary in plant height, biomass, and bloom abundance could aid in supporting a greater richness of coccinellid species, as these variables had differential effects on the abundance of fungivorous and aphidophagous feeding guilds. Further, we found that vacant lots embedded within landscapes with increased impervious surface and a high degree of greenspace isolation contained fewer aphidophagous native and exotic lady beetles. Our findings suggest that landscape context is a critical consideration when aiming to utilize vacant land as conservation habitat for coccinellids. Given their large holdings of vacant land, shrinking cities offer a unique opportunity to incorporate landscape-scale planning into future sustainable development initiatives. For instance, with over 27,000 vacant lots, the city of Cleveland could aid lady beetle conservation by electing to maintain vacant lots that promote greenspace connectivity while targeting isolated lots within intact neighborhoods for new residential development.",10.1007/s11252-020-01000-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085332085&doi=10.1007%2fs11252-020-01000-7&partnerID=40&md5=ddd437c214b8b6c2c57b37ffa9963969,23,4,landscape context influences the abundance and richness of native lady beetles occupying urban vacant land,10.1007/s11252-020-01000-7,https://link.springer.com/article/10.1007/s11252-020-01000-7
3265,drew_08,YES,Wenner_et_al_2022_MolecularEcology,"Wenner, SM and Murphy, MA and Delaney, KS and Pauly, GB and Richmond, JQ and Fisher, RN and Robertson, JM",2022,Natural and anthropogenic landscape factors shape functional connectivity of an ecological specialist in urban Southern California,Molecular Ecology,"wos, scopus, pastsearch",5214,"Identifying how natural (i.e., unaltered by human activity) and anthropogenic landscape variables influence contemporary functional connectivity in terrestrial organisms can elucidate the genetic consequences of environmental change. We examine population genetic structure and functional connectivity among populations of a declining species, the Blainville's horned lizard (Phrynosoma blainvillii), in the urbanized landscape of the Greater Los Angeles Area in Southern California, USA. Using single nucleotide polymorphism data, we assessed genetic structure among populations occurring at the interface of two abutting evolutionary lineages, and at a fine scale among habitat fragments within the heavily urbanized area. Based on the ecology of P. blainvillii, we predicted which environmental variables influence population structure and gene flow and used gravity models to distinguish among hypotheses to best explain population connectivity. Our results show evidence of admixture between two evolutionary lineages and strong population genetic structure across small habitat fragments. We also show that topography, microclimate, and soil and vegetation types are important predictors of functional connectivity, and that anthropogenic disturbance, including recent fire history and urban development, are key factors impacting contemporary population dynamics. Examining how natural and anthropogenic sources of landscape variation affect contemporary population genetics is critical to understanding how to best manage sensitive species in a rapidly changing landscape.",10.1111/mec.16656,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137796731&doi=10.1111%2fmec.16656&partnerID=40&md5=836c43f087608bf0c873d23e4ad01f99,31,7,natural and anthropogenic landscape factors shape functional connectivity of an ecological specialist in urban southern california,10.1111/mec.16656,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137796731&doi=10.1111%2fmec.16656&partnerID=40&md5=836c43f087608bf0c873d23e4ad01f99
3271,drew_08,YES,Magle_et_al_2012_BiodiversityandConservation,"Magle, SB and Salamack, KA and Crooks, KR and Reading, RP",2012,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Biodiversity and Conservation,"wos, scopus, pastsearch",2803,"Urbanization and habitat fragmentation have the potential to influence bird communities. In addition, these phenomena, as well as ongoing lethal control measures, have also greatly reduced the range of the black-tailed prairie dog (Cynomys ludovicianus) since the beginning of the 20th century. Although prairie dogs are highly interactive species that can influence avian communities, few studies have investigated whether these interactions persist in urban settings. Our goal was to investigate the relative impacts of habitat fragmentation and prairie dogs on bird communities within an urban matrix. We performed bird surveys on 20 habitat fragments (10 colonized by prairie dogs, 10 uncolonized by prairie dogs) distributed throughout the Denver metropolitan area, and calculated Shannon-Weiner diversity and richness of all birds and native species, as well as total counts of grassland birds and raptors. Diversity, richness, and counts of many species increased with increasing fragment connectivity, and decreased on fragments isolated for longer periods of time. Avian diversity and richness did not differ between fragments with and without prairie dogs, suggesting that this element of the ecological role of prairie dogs is not fully retained in urban habitat. Future studies of the role of prairie dogs as keystone species in urban systems should include other taxa as well as consider the influence of the urban matrix surrounding prairie dog habitat. Our results emphasize that conservation of urban avian diversity should focus on landscape connectivity as well as local habitat features.",10.1007/s10531-012-0339-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866140337&doi=10.1007%2fs10531-012-0339-6&partnerID=40&md5=6a0738edc0b473ff47b53ea972697f61,21,4,effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,10.1007/s10531-012-0339-6,https://link.springer.com/article/10.1007%2Fs10531-012-0339-6; https://link.springer.com/content/pdf/10.1007%2Fs10531-012-0339-6.pdf; https://link.springer.com/article/10.1007/s10531-012-0339-6/fulltext.html; https://rd.springer.com/article/10.1007/s10531-012-0339-6
3276,drew_08,YES,Ramalho_et_al_2014_Ecology,"Ramalho, CE and Laliberte, E and Poot, P and Hobbs, RJ",2014,Complex effects of fragmentation on remnant woodland plant communities of a rapidly urbanizing biodiversity hotspot,Ecology,"wos, scopus, pastsearch",2466,"In many cities worldwide, urbanization is leading to the rapid and extensive fragmentation of native vegetation into small and scattered urban remnants. We investigated the effects of fragmentation on plant species richness and abundance in 30 remnant Banksia woodlands in the rapidly expanding city of Perth, located in the southwestern Australian global biodiversity hotspot. We considered a comprehensive set of factors characterizing landscape fragmentation dynamics (current and historical remnant area and connectivity, time since isolation, and trajectories of landscape change), disturbance regimes (fire frequency, grazing, and intensity of human activities), and local environmental conditions (soil nutrient status and litter depth). We used generalized linear mixed models to determine the interactive effects of time since remnant isolation and remnant area on plant species richness, and structural equation models to disentangle the direct and indirect effects of landscape and local factors on plant species richness and abundance. Fragmentation impacts were most rapid in smaller remnants. Indeed, in the small remnants, native plant species richness was halved in only a few decades after isolation, suggesting an underlying rapid loss of habitat quality. We found that richness and abundance of woody species were higher in historically large remnants and lower in the rural areas, despite these rural remnants showing greater connectivity. Richness of native herbaceous species declined with time since isolation, mainly in the smaller remnants, and this was associated with altered soil properties. Furthermore, increased litter depth (possibly indicating higher productivity) and increased abundance of nonnative herbaceous species in the older and smaller remnants was associated with a decline in the abundance of native herbaceous species. Our study suggests that in rapidly expanding cities, landscape fragmentation can have major and complex effects on remnant vegetation. Yet these impacts might take several decades to manifest themselves. Hence, understanding the long-term conservation capacity of newly formed remnants, which is key to setting conservation priorities, requires consideration of landscape fragmentation and land use history. Moreover, the smaller and older remnants may already display changes due to fragmentation, providing clues for urban planning and ecosystem management that help to protect urban remnant plant diversity.",10.1890/13-1239.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907190459&doi=10.1890%2f13-1239.1&partnerID=40&md5=c762d952f8f002ebe48ae4d9ba86f57c,95,4,complex effects of fragmentation on remnant woodland plant communities of a rapidly urbanizing biodiversity hotspot,10.1890/13-1239.1,https://zslpublications.onlinelibrary.wiley.com/doi/10.1890/13-1239.1; https://research-repository.uwa.edu.au/en/publications/complex-effects-of-fragmentation-on-remnant-woodland-plant-commun; https://besjournals.onlinelibrary.wiley.com/doi/10.1890/13-1239.1; https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/13-1239.1; http://www.esajournals.org/doi/abs/10.1890/13-1239.1?af=R
3286,drew_08,YES,Hansford_et_al_2023_TicksandTick-BorneDiseases,"Hansford, KM and Gillingham, EL and Vaux, AGC and Cull, B and McGinley, L and Catton, M and Wheeler, BW and Tschirren, B and Medlock, JM",2023,"Impact of green space connectivity on urban tick presence, density and Borrelia infected ticks in different habitats and seasons in three cities in southern England",Ticks and Tick-Borne Diseases,"wos, pastsearch",102103,"Understanding the effects of local habitat and wider landscape connectivity factors on tick presence, nymph density and Borrelia species (spp.) prevalence in the tick population is important for identifying the public health risk from Lyme borreliosis. This multi-city study collected data in three southern England cities (Bath, Bristol, and Southampton) during spring, summer, and autumn in 2017. Focusing specifically on urban green space used for recreation which were clearly in urbanised areas, 72 locations were sampled. Additionally, geospatial datasets on urban green space coverage within 250 m and 1 km of sampling points, as well as distance to woodland were incorporated into statistical models. Distance to woodland was negatively associated with tick presence and nymph density, particularly during spring and summer. Furthermore, we observed an interaction effect between habitat and season for tick presence and nymph density, with woodland habitat having greater tick presence and nymph density during spring. Borrelia spp. infected Ixodes ricinus were found in woodland, woodland edge and under canopy habitats in Bath and Southampton. Overall Borrelia spp. prevalence in nymphs was 2.8%, similar to wider UK studies assessing prevalence in Ixodes ricinus in rural areas. Bird-related Borrelia genospecies dominated across sites, suggesting bird reservoir hosts may be important in urban green space settings for feeding and infecting ticks. Whilst overall density of infected nymphs across the three cities was low (0.03 per 100 m2), risk should be further investigated by incorporating data on tick bites acquired in urban settings, and subsequent Lyme borreliosis transmission.",10.1016/j.ttbdis.2022.102103,NA,14,9,"impact of green space connectivity on urban tick presence, density and borrelia infected ticks in different habitats and seasons in three cities in southern england",10.1016/j.ttbdis.2022.102103,NA
3290,drew_08,YES,Berthon_et_al_2021_FrontiersinEcologyandEvolution,"Berthon, K and Meyer, ST and Thomas, F and Frank, A and Weisser, WW and Bekessy, S",2021,Small-Scale Habitat Conditions Are More Important Than Site Context for Influencing Pollinator Visitation,Frontiers in Ecology and Evolution,"wos, scopus, keyrevfwd, pastsearch",NA,"The ability of insects to persist in urban greenspace depends on their ability to usefully interact with available plant resources. Greenspace design influences plant-insect interactions by: (1) limiting the plant-species pool available for interaction through plant choice, (2) limiting the insects that are available for interaction through site-occupancy dynamics, and (3) mediating insect preferences based on the context of particular plant-insect interactions through structural barriers, microclimatic changes or competition. We designed an experiment to measure the effect of greenspace design attributes on site occupancy and insect preferences while keeping plant availability constant. Using a set of five functionally distinct flowering plant species (""phytometres""), we used occupancy-detection modelling to test factors affecting probability of visitation for eight groups of pollinating insects (ants, beetles, butterflies, bumblebees, honeybees, small bees, and hoverflies amend other flies) across 102 urban squares in Munich, Germany. We found that the probability of detecting an interaction was low for most functional groups, and situational factors, such as weather or competition from co-occurring flowers, were the primary drivers of visitation. Increasing the proportion of unsealed surfaces and quantity or diversity of flowers on the site had a positive influence on the probability of interaction, and, to a lesser extent, on probability of occupancy. Landscape connectivity and site area were important for only a few groups. Together, our results suggest that small-scale habitat conditions are more important than site context for influencing pollinator visitation. Designers can encourage interaction through contiguous provision of floral resources and unsealed surfaces while limiting internal barriers.",10.3389/fevo.2021.703311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115022148&doi=10.3389%2ffevo.2021.703311&partnerID=40&md5=f5bc64c1c584ee51f481acdfb2ca92c2,9,6,small-scale habitat conditions are more important than site context for influencing pollinator visitation,10.3389/fevo.2021.703311,https://www.frontiersin.org/articles/10.3389/fevo.2021.703311/full
3298,drew_08,YES,Jim_2010_UrbanForestryandUrbanGreening,"Jim, CY and Chen, WY",2010,Habitat effect on vegetation ecology and occurrence on urban masonry walls,Urban Forestry and Urban Greening,"wos, scopus, pastsearch",169,"Cities contain a diverse range of habitats that support plant establishment and persistence. This study focuses on a particular vertical artificial habitat: masonry retaining walls in Hong Kong. We explored the diversity and co-existence of different plant growth forms, synoptic assessment of habitat conditions, and relationship between habitat factors and vegetation occurrence. Some 270 walls with notable plant colonization in old districts were studied. We surveyed intrinsic wall fabric, extrinsic site condition, tree species and abundance, and other types of plant cover. The data were evaluated with the help of principal component and multiple regression analyses. A wide assemblage of species and growth forms have established spontaneously on walls. The tree flora is dominated by Moraceae (Mulberry family) members, genus Ficus (figs or banyans), and particularly Ficus microcarpa. Trees with strangler characteristics pre-adapted to grow on the vertical habitat are strongly favoured, followed by ruderals and garden escapees. Natives outnumber exotics by a large margin. Multiple wall attributes could be condensed into four factors, classified as water-nutrient supply, habitat connectivity, structure-maintenance, and habitat size. The action of habitat factors on vegetation occurrence hinges on plant growth form and dimension. The occurrence of diminutive lichen-moss is related to the fundamental sustenance water-nutrient factor. The bigger mature trees are more dependent on the larger-scale habitat size factor. The medium-sized plants, including herbs, shrubs and tree seedlings, are contingent upon the dual influence of water-nutrient and habitat connectivity. Spatial contiguity with natural ecosystem can secure continual supplies of seeds, water, nutrient, genial microclimate, and clean air to foster wall vegetation growth. The conservation of walls and their companion flora could avoid degrading or reducing these critical enabling factors. The urban ecological heritage deserves to be protected from unnecessary, misinformed and harmful impacts. (C) 2010 Elsevier GmbH. All rights reserved.",10.1016/j.ufug.2010.02.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954315516&doi=10.1016%2fj.ufug.2010.02.004&partnerID=40&md5=e083d26ccb1f0fec839c21da445d8870,9,2,habitat effect on vegetation ecology and occurrence on urban masonry walls,10.1016/j.ufug.2010.02.004,https://core.ac.uk/display/37950794; https://www.cabdirect.org/cabdirect/abstract/20103267906; https://repository.eduhk.hk/en/publications/habitat-effect-on-vegetation-ecology-and-occurrence-on-urban-maso; http://www.sciencedirect.com/science/article/pii/S1618866710000166; http://hub.hku.hk/handle/10722/125593; https://www.sciencedirect.com/science/article/pii/S1618866710000166
3301,drew_08,YES,Larroque_et_al_2016_ConservationGenetics,"Larroque, J and Ruette, S and Vandel, JM and Queney, G and Devillard, S",2016,Age and sex-dependent effects of landscape cover and trapping on the spatial genetic structure of the stone marten (Martes foina),Conservation Genetics,"wos, scopus, pastsearch",1293,"Maintenance of genetic variation is of critical importance for wild populations since low levels limit the species' ability to respond to different threats (diseases, predators, environmental changes) in both the long and the short term. Human activities could impact the genetic variation of wild species in multiple ways, including via fragmentation and harvesting. We used an individual-based landscape genetics approach to describe the impact of landscape elements and trapping pressure on the spatial genetic structure of a large sample (n = 370) of the stone marten (Martes foina) in central-eastern France (Bresse). An analysis of isolation-by-resistance using a causal modeling approach showed an influence of landscape cover and/or trapping pressure on gene flow according to age and sex class. Overall, the connectivity in the study area is provided mainly by vegetation cover, while roads and open areas partially impede it. Unexpectedly for this ""urban adapter"" species, buildings could reduce gene flow. We also emphasized the sex-dependent effect of trapping on gene flow. Genetic differentiation in males was influenced by trapping pressure and landscape structure while only the latter influenced genetic differentiation in females. A stronger isolation by distance in males than in females suggested that at the scale of the study area, males are more exposed to trapping pressure, which reduces effective dispersal. Overall, the combination of both landscape and trapping costs might create an 'ecological trap' that could disrupt gene flow, leading to a north-south division in the study area.",10.1007/s10592-016-0862-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977111877&doi=10.1007%2fs10592-016-0862-1&partnerID=40&md5=95f74c86d91167b1f77f26e2aba4b4d8,17,5,age and sex-dependent effects of landscape cover and trapping on the spatial genetic structure of the stone marten (martes foina),10.1007/s10592-016-0862-1,https://link.springer.com/article/10.1007/s10592-016-0862-1; http://dx.doi.org/10.1007/s10592-016-0862-1; https://dx.doi.org/10.1007/s10592-016-0862-1; https://www.infona.pl/resource/bwmeta1.element.springer-doi-10_1007-S10592-016-0862-1; https://hal-univ-lyon1.archives-ouvertes.fr/hal-02053612
3303,drew_08,YES,Ottewell_et_al_2019_LandscapeandUrbanPlanning,"Ottewell, K and Pitt, G and Pellegrino, B and Van Dongen, R and Kinloch, J and Willers, N and Byrne, M",2019,Remnant vegetation provides genetic connectivity for a critical weight range mammal in a rapidly urbanising landscape,Landscape and Urban Planning,"wos, scopus, keyrevfwd, pastsearch",103587,"Urbanisation is one of the most pervasive agents of contemporary landscape change globally. Rapid land use change and competing land uses pose multiple challenges for biodiversity conservation, particularly in periurban fringe areas where suburban development encroaches into natural habitats. The quenda (Isoodon fusci-venter) is one of the very few ground-dwelling critical weight range mammals to persist in the peri-urban fringe of the rapidly expanding city of Perth, Australia. We investigated the genetic connectivity of 42 populations of quenda across the Greater Perth metropolitan region using microsatellites and generalised dissimilarity modelling to evaluate the impact of landscape elements on functional connectivity. Spatially-explicit Bayesian cluster analysis indicated quenda exhibit significant population structure across the Perth region, which, at the broadest scale, was associated with hydrological and topographical features. Inter-population genetic connectivity was facilitated by the presence of native vegetation, particularly low vegetation (< 1.4 m height) that is the species' preferred habitat. Surprisingly, measures of urbanisation were not significant predictors of gene flow, potentially as quenda show some characteristics of urban utilizers. Given the rapid pace of development in the region, knowledge on the distribution and population structure of quenda, and understanding the processes that contribute to them, provides a basis for a landscape conservation approach to urban planning. Retention of suitable habitat that facilitates persistence of this important mammal is critical.",10.1016/j.landurbplan.2019.103587,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066986860&doi=10.1016%2fj.landurbplan.2019.103587&partnerID=40&md5=2e0c159acb59b654063c3d8ee32be943,190,7,remnant vegetation provides genetic connectivity for a critical weight range mammal in a rapidly urbanising landscape,10.1016/j.landurbplan.2019.103587,https://www.sciencedirect.com/science/article/pii/S0169204619301410; https://researchrepository.murdoch.edu.au/id/eprint/51673/; https://data.mendeley.com/datasets/jgkkh875hc
3333,drew_08,YES,Ives_et_al_2011_LandscapeandUrbanPlanning,"Ives, CD and Hose, GC and Nipperess, DA and Taylor, MP",2011,Environmental and landscape factors influencing ant and plant diversity in suburban riparian corridors,Landscape and Urban Planning,"wos, scopus, beninderefs, pastsearch",372,"Urban riparian zones are highly valuable for a range of environmental, social and economic reasons. Despite their ecological complexity, legislative instruments underpinning riparian protection focus predominantly on minimum corridor widths required to fulfill environmental functions. This study sought to identify the dominant environmental variables that influence riparian corridor biodiversity in northern Sydney, Australia. Ant and plant assemblages were sampled from 18 riparian corridors of various widths. Environmental data pertaining to each corridor were collected using field and desktop surveys. Generalised Linear Modelling found perimeter:area ratio and the gradient of the slope perpendicular to the stream to predict significantly ant and plant richness. Plant richness was also influenced by vegetation community type and corridor width. When streamside vegetation communities were considered in isolation, many of the same factors were found to influence species richness. Likewise, Distance-based Linear Modelling identified vegetation community type and landscape connectivity as significant predictors of ant composition both in streamside habitats and those located across the full width of each riparian corridor sampled. While width was the best predictor of plant assemblage composition across the whole riparian corridor, streamside vegetation was influenced more significantly by soil pH. This result arose principally due to a dominance of exotic plants in alkaline soils. Although wider corridors were likely to encompass a greater variety of biotic assemblages, landscape and site scale environmental characteristics appeared to be of greater ecological significance. Environmental managers should therefore consider these factors and target weed invasion when seeking to enhance biodiversity in urban riparian corridors. (C) 2011 Elsevier B.V. All rights reserved.",10.1016/j.landurbplan.2011.08.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054848786&doi=10.1016%2fj.landurbplan.2011.08.009&partnerID=40&md5=bd581337642c1b3591d7d38b6c905aba,103,4,environmental and landscape factors influencing ant and plant diversity in suburban riparian corridors,10.1016/j.landurbplan.2011.08.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054848786&doi=10.1016%2fj.landurbplan.2011.08.009&partnerID=40&md5=bd581337642c1b3591d7d38b6c905aba
