studyID,Study_no,ES_no,Title,FirstAuth,Pub_year,Pub_type,Pub_name,DOI,City,Country,Study_year,Study_class,Study_order,Study_spec,Study_effect,Conn_type,Conn_metric,Conn_buffer,Conn_feat,Conn_lcclass,Conn_tool,r_metric,r_method,corr_type,mi,ri,ti,fi,pi,bi,var_sdi,var_type,R2i,ni,n_type,NOTES,yi,vi,rcorr_type
Platt_2006_121,121,722,Composition and conservation value of bird assemblages of urban ‘habitat islands’: Do pedestrian traffic and landscape variables exert an influence?,Platt,2006,journalarticle,Urban Ecosystems,10.1007/s11252-006-7900-6,Melbourne,Australia,2003,aves,NA,NA,associative,structural,distance to nearest forest,NA,distance,green,orthomap,nestedness temperature,transect survey,pearson,NA,-0.153846154,-0.49,NA,NA,NA,NA,NA,NA,12,sites - parks,results from raw data in table1. Focus on suburban effects,-0.15507746430949554,0.1111111111111111,full
Yang_2020_122,122,723,"The influence of urban park characteristics on bird diversity in Nanjing, China",Yang,2020,journalarticle,Avian Research,10.1186/s40657-020-00234-5,Nanjing,China,2019,aves,NA,NA,associative,structural,distance to nearest larger neighbour,NA,distance,green,Google Earth,species richness,transect survey,pearson,NA,0.38,2.46,NA,NA,NA,NA,NA,NA,37,sites - parks,"results calculated from raw data in table, using observed species richness",0.40005965005605654,0.029411764705882353,full
Yang_2020_122,122,724,"The influence of urban park characteristics on bird diversity in Nanjing, China",Yang,2020,journalarticle,Avian Research,10.1186/s40657-020-00234-5,Nanjing,China,2019,aves,NA,NA,associative,structural,distance to natural area,NA,distance,green,Google Earth,species richness,transect survey,pearson,NA,0.250230553,1.53,NA,NA,NA,NA,NA,NA,37,sites - parks,"results calculated from raw data in table, using observed species richness",0.25565875020843865,0.029411764705882353,full
Yang_2020_122,122,725,"The influence of urban park characteristics on bird diversity in Nanjing, China",Yang,2020,journalarticle,Avian Research,10.1186/s40657-020-00234-5,Nanjing,China,2019,aves,NA,NA,associative,structural,distance to urban core,NA,distance,grey,Google Earth,species richness,transect survey,pearson,NA,0.237712232,1.45,NA,NA,NA,NA,NA,NA,37,sites - parks,"results calculated from raw data in table, using observed species richness",0.2423479238274588,0.029411764705882353,full
Niu_2023_123,123,726,"Regeneration of urban forests as influenced by fragmentation, seed dispersal mode and the legacy effect of reforestation interventions",Niu,2023,journalarticle,Landscape and Urban Planning,10.1016/j.landurbplan.2023.104712,Wuhan,China,2023,plantae,NA,NA,associative,structural,proportion non-green in buffer,1,area,grey,GIS,species richness,transect survey,pearson,NA,-0.068543348,-0.35,NA,NA,NA,NA,NA,NA,28,sites - patch,"results calculated from raw data in appendices A and C. Pooled dispersal types together, independently the effect is super weak",-0.06865099484729328,0.04,full
Niu_2023_123,123,727,"Regeneration of urban forests as influenced by fragmentation, seed dispersal mode and the legacy effect of reforestation interventions",Niu,2023,journalarticle,Landscape and Urban Planning,10.1016/j.landurbplan.2023.104712,Wuhan,China,2023,plantae,NA,NA,associative,structural,proportion non-green in buffer,1,area,grey,GIS,abundance,transect survey,pearson,NA,-0.053941321,-0.28,NA,NA,NA,NA,NA,NA,28,sites - patch,"results calculated from raw data in appendices A and C. Pooled dispersal types together, independently the effect is super weak",-0.05399372960329541,0.04,full
Fischer_2016_125,125,731,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,journalarticle,PeerJ,10.7717/peerj.2729,Berlin,Germany,2012,arthropoda,hymenoptera,NA,associative,structural,patch connectivity index,NA,other,grey,GIS,species richness,pan traps,pearson,NA,-0.01,NA,NA,NA,NA,NA,NA,NA,30,sites - sampled,results from raw data in suppl2 document. Pearson correlation for SR,-0.010000333353334763,0.037037037037037035,full
Shackelford_2019_129,129,765,Ten years of pulling: Ecosystem recovery after long‐term weed management in Garry oak savanna,Shackelford,2019,journalarticle,Conservation Science and Practice,10.1111/csp2.92,Victoria,Canada,2007,plantae,NA,native plants,associative,potential,incidence function measure,NA,distance-weighted area,green,GIS,species richness,transect survey,pearson,NA,0.32,NA,NA,NA,NA,NA,NA,NA,23,sites - parks,"results calculated from raw data in supplS1, Table1",0.33164710870513214,0.05,full
Shackelford_2019_129,129,766,Ten years of pulling: Ecosystem recovery after long‐term weed management in Garry oak savanna,Shackelford,2019,journalarticle,Conservation Science and Practice,10.1111/csp2.92,Victoria,Canada,2007,plantae,NA,native plants,associative,potential,incidence function measure,NA,distance-weighted area,green,GIS,jaccard dissimilarity,transect survey,pearson,NA,-0.41,NA,NA,NA,NA,NA,NA,NA,23,sites - parks,"temporal species turnover (NOT SURE IF ITS JACCARD), results calculated from raw data in supplS1, Table1. Temporal change WITH active management of invasives.",-0.43561122323622437,0.05,full
Braaker_2014_2,2,3,Assessing habitat connectivity for ground-dwelling animals in an urban environment,Braaker,2014,journalarticle,Ecological Applications,10.1890/13-1088.1,Zurich,Switzerland,2009,mammalia,eulipotyphla,european hedgehog,comparative,functional,current flow,NA,resistance,green,circuitscape,occurrence,tagging-gps,spearman,NA,0.7653668647301796,NA,NA,NA,NA,0.2,SD,NA,10,area-grid cells,"Using gps locations, from 40 male hedgehogs. Model validation compared current flow values of 10 equal-area bins to # of GPS locations, using spearman to see if bins with higher current flow also had more GPS locations.",1.0090453176673033,0.14285714285714285,full
Choi_2021_4,4,5,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,species richness,transect survey,spearman,NA,0.5680306894078453,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 3D current flow from the parks.,0.6446106138102794,0.06666666666666667,full
Choi_2021_4,4,6,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,abundance,transect survey,spearman,NA,0.5378396412305314,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 3D current flow from the parks.,0.6011109761945083,0.06666666666666667,full
Choi_2021_4,4,7,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,species density,transect survey,spearman,NA,-0.7846742332071228,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 3D current flow. Species density is in sq. meter,-1.0574195496944159,0.06666666666666667,full
Choi_2021_4,4,8,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,species richness,transect survey,spearman,NA,0.7459755651516178,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 2D current flow from the parks.,0.96381913948051,0.06666666666666667,full
Choi_2021_4,4,9,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,abundance,transect survey,spearman,NA,0.4668907277118108,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 2D current flow from the parks.,0.506086935818683,0.06666666666666667,full
Choi_2021_4,4,10,LiDAR-derived three-dimensional ecological connectivity mapping for urban bird species,Choi,2021,journalarticle,Landscape Ecology,10.1007/s10980-020-01165-8,Cheonan,South Korea,2015,aves,NA,NA,associative,functional,current flow,0.05,resistance,green,circuitscape,species density,transect survey,spearman,NA,-0.6873193891712321,NA,NA,NA,NA,NA,NA,NA,18,sites - parks,With summed 2D current flow. Species density is in sq. meter,-0.8428570657511971,0.06666666666666667,full
Łopucki_2013_15,15,61,Effects of urbanization on small-mammal communities and the population structure of synurbic species: an example of a medium-sized city,Łopucki,2013,journalarticle,Canadian Journal of Zoology,10.1139/cjz-2012-0168,Lublin,Poland,2007,mammalia,NA,small mammals,associative,structural,edge contrast index,NA,adjacency,grey,GIS,species richness,bait trap,spearman,NA,-0.8986379972317933,NA,NA,0.04,NA,NA,NA,NA,5,sites - parks,Authors use % edge contrast as a measure of patch isolation. Raw data is available in tables.,-1.465096884879616,0.5,full
Łopucki_2013_15,15,62,Effects of urbanization on small-mammal communities and the population structure of synurbic species: an example of a medium-sized city,Łopucki,2013,journalarticle,Canadian Journal of Zoology,10.1139/cjz-2012-0168,Lublin,Poland,2007,mammalia,NA,small mammals,associative,structural,edge contrast index,NA,adjacency,grey,GIS,shannon diversity,bait trap,spearman,NA,-0.9079809994790935,NA,NA,0.03,NA,NA,NA,NA,5,sites - parks,Authors use % edge contrast as a measure of patch isolation. Raw data is available in tables.,-1.5159029052440032,0.5,full
Soga_2012_16,16,63,Life-history traits affect vulnerability of butterflies to habitat fragmentation in urban remnant forests,Soga,2012,journalarticle,Écoscience,10.2980/19-1-3455,Tokyo,Japan,2009,insecta,lepidoptera,NA,associative,potential,incidence function measure,1,distance-weighted area,green,GIS,nestedness temperature,transect survey,spearman,NA,-0.0523538966157463,NA,NA,NA,NA,NA,NA,NA,20,sites - forest fragments,Hanski's metric,-0.05240180823109034,0.058823529411764705,full
Soga_2012_16,16,64,Life-history traits affect vulnerability of butterflies to habitat fragmentation in urban remnant forests,Soga,2012,journalarticle,Écoscience,10.2980/19-1-3455,Tokyo,Japan,2009,insecta,lepidoptera,NA,associative,structural,distance to natural area,NA,distance,green,GIS,nestedness temperature,transect survey,spearman,NA,0,NA,NA,NA,NA,NA,NA,NA,20,sites - forest fragments,geographic distance to continuous forested area,0,0.058823529411764705,full
Magle_2012_19,19,70,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Carpodacus mexicanus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.7069496875585142,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.8810594695387196,0.058823529411764705,full
Magle_2012_19,19,71,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Sturnus vulgaris,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.33353749343220457,NA,NA,0.164,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.34680328798090665,0.058823529411764705,full
Magle_2012_19,19,72,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Turdus migratorius,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.842071626734982,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",1.22825225244576,0.058823529411764705,full
Magle_2012_19,19,73,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,columbiformes,Zenaida macroura,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5980815845121733,NA,NA,0.007,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.6901550288429467,0.058823529411764705,full
Magle_2012_19,19,74,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Agelaius phoeniceus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.3644710509842949,NA,NA,0.127,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.3820322406786757,0.058823529411764705,full
Magle_2012_19,19,75,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,columbiformes,Columba livia,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.0523538966157463,NA,NA,0.845,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.05240180823109034,0.058823529411764705,full
Magle_2012_19,19,76,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,piciformes,Colaptes auratus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5075158891696112,NA,NA,0.029,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.5593781354033777,0.058823529411764705,full
Magle_2012_19,19,77,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Carduelis tristis,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.6971440946436304,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.8617225202566204,0.058823529411764705,full
Magle_2012_19,19,78,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Pica hudsonia,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,-0.1569181914556899,NA,NA,0.528,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",-0.1582255096962922,0.058823529411764705,full
Magle_2012_19,19,79,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Quiscalus quiscula,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5378396412305314,NA,NA,0.019,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.6011109761945083,0.058823529411764705,full
Magle_2012_19,19,80,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Passer domesticus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.4260607725499531,NA,NA,0.069,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.45507385118540555,0.058823529411764705,full
Magle_2012_19,19,81,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Tyrannus verticalis,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.03141463462364135,NA,NA,0.887,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.031424974897639735,0.058823529411764705,full
Magle_2012_19,19,82,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,charadriiformes,Charadrius vociferus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,-0.167355686664631,NA,NA,0.496,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",-0.16894490843357665,0.058823529411764705,full
Magle_2012_19,19,83,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Pooecetes gramineus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.06282151815625658,NA,NA,0.809,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.06290435701175924,0.058823529411764705,full
Magle_2012_19,19,84,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Hirundo rustica,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,-0.07328741741311255,NA,NA,0.769,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",-0.07341905190220818,0.058823529411764705,full
Magle_2012_19,19,85,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,falconiformes,Falco sparverius,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.31286893008046174,NA,NA,0.194,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.32372249230925193,0.058823529411764705,full
Magle_2012_19,19,86,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Corvus brachyrhynchos,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,-0.04188483976671392,NA,NA,0.869,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",-0.041909358994766124,0.058823529411764705,full
Magle_2012_19,19,87,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Melospiza melodia,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.4668907277118108,NA,NA,0.047,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.506086935818683,0.058823529411764705,full
Magle_2012_19,19,88,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,anseriformes,Branta canadensis,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,-0.34385820055881905,NA,NA,0.159,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",-0.35846154335514574,0.058823529411764705,full
Magle_2012_19,19,89,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Sayornis saya,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.775031172904206,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",1.0328057087948836,0.058823529411764705,full
Magle_2012_19,19,90,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Sturnella neglecta,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5277460999307458,NA,NA,0.023,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.5870160130604194,0.058823529411764705,full
Magle_2012_19,19,91,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Junco hyemalis,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5980815845121733,NA,NA,0.008,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.6901550288429467,0.058823529411764705,full
Magle_2012_19,19,92,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Cyanocitta cristata,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.31286893008046174,NA,NA,0.207,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.32372249230925193,0.058823529411764705,full
Magle_2012_19,19,93,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Tachycineta bicolor,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.6676137184675419,NA,NA,0.002,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.8064255906390991,0.058823529411764705,full
Magle_2012_19,19,94,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Pipilo maculatus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.45670174022131144,NA,NA,0.05,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.49313581329612943,0.058823529411764705,full
Magle_2012_19,19,95,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Poecile atricapillus,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.6971440946436304,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.8617225202566204,0.058823529411764705,full
Magle_2012_19,19,96,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Carduelis psaltria,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.38504393305181484,NA,NA,0.11,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.40596815466756675,0.058823529411764705,full
Magle_2012_19,19,97,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,accipirtiformes,Buteo jamaicensis,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.5479184373848649,NA,NA,0.016,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.6154018759583585,0.058823529411764705,full
Magle_2012_19,19,98,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,anseriformes,Anas platyrhynchos,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.13603058133049634,NA,NA,0.591,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.1368790729924301,0.058823529411764705,full
Magle_2012_19,19,99,Effects of habitat fragmentation and black-tailed prairie dogs on urban avian diversity,Magle,2012,journalarticle,Biodiversity and Conservation,10.1007/s10531-012-0339-6,Denver,United States,2006,aves,passeriformes,Zonotrichia leucophrys,associative,structural,proximity index,NA,area-weighted distance,green,GIS,abundance,transect survey,spearman,NA,0.6971440946436304,NA,NA,0.001,NA,NA,NA,NA,20,sites - patch,"Single species counts, connectivity metric was a slightly modified proximity index",0.8617225202566204,0.058823529411764705,full
Dures_2010_32,32,143,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,structural,proximity index,1.5,area-weighted distance,green,fragstats,species richness,site survey,spearman,NA,-0.1569181914556899,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; paper is very confusing. Beninde et al. extract data from this paper as well,-0.1582255096962922,0.027777777777777776,full
Dures_2010_32,32,144,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,structural,euclidean nearest neighbour distance,NA,distance,NA,fragstats,species richness,site survey,spearman,NA,0.020943568232491588,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; paper is very confusing. Beninde et al. extract data from this paper as well,0.020946631219054348,0.027777777777777776,full
Dures_2010_32,32,145,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,structural,distance to natural area,NA,distance,green,fragstats,species richness,site survey,spearman,NA,-0.11512805391913455,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; paper is very confusing. Beninde et al. extract data from this paper as well,-0.11564079150962693,0.027777777777777776,full
Dures_2010_32,32,146,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,structural,distance to urban core,NA,distance,grey,fragstats,species richness,site survey,spearman,NA,-0.5176380902050415,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; paper is very confusing. Beninde et al. extract data from this paper as well,-0.5731079173902944,0.027777777777777776,full
Dures_2010_32,32,147,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,potential,incidence function measure,10,distance-weighted area,green,fragstats,species richness,site survey,spearman,NA,0.5075158891696112,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; paper is very confusing. Beninde et al. extract data from this paper as well,0.5593781354033777,0.027777777777777776,full
Dures_2010_32,32,148,The confounding influence of homogenising invasive species in a globally endangered and largely urban biome: Does habitat quality dominate avian biodiversity?,Dures,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2009.12.019,Cape Town,South Africa,2008,aves,NA,NA,associative,structural,proximity index,1.5,area-weighted distance,green,fragstats,functional richness,site survey,spearman,NA,-0.19863949948727802,NA,NA,NA,NA,NA,NA,NA,39,sites - sampled,extracted from appendix2; Functional richness based on beak morphology. paper is very confusing. Beninde et al. extract data from this paper as well,-0.20131576664259604,0.027777777777777776,full
