studyID,Study_no,ES_no,Title,FirstAuth,Pub_year,Pub_name,City,Country,Study_year,Study_class,Study_order,Study_spec,Conn_type,Conn_metric,Conn_buffer,Conn_feat,Conn_lcclass,r_metric,ni,n_type,NOTES,yi,vi,rcorr_type,City_clean,area_km2,lat,long,geog_region,biome_list,elevavg_m,Age_mean,Age_SD,green_avg,green_km2,built_km2,pop_km2,absLat,prop_green,pop_dens,greenbuiltratio,area_km2_log,built_km2_log,green_km2_log,prop_green_log,pop_dens_log
Van Heezik_2008_91,91,321,Diversity of native and exotic birds across an urban gradient in a New Zealand city,Van Heezik,2008,Landscape and Urban Planning,Dunedin,New Zealand,2005,aves,NA,bush birds,structural,proportion greenspace in buffer,0.1,area,green,species richness,9,sites - habitat types,"calculated using raw data from tables1,2,4",1.7036163866713396,0.16666666666666666,full,Dunedin,38,-45.8810598,170.4983027,Oceania,"Temperate Grasslands, Savannas, and Shrublands",73.9893954,6.25,1.5,0.401039403,38.01208301,12.3541975,11.090108219897456,45.8810598,0.9996821271279235,1724.179902368421,3.019241198019487,3.6635616461296463,2.5918307549024693,3.6638714189143333,0.6929882314921733,7.453086615255578
Van Heezik_2008_91,91,322,Diversity of native and exotic birds across an urban gradient in a New Zealand city,Van Heezik,2008,Landscape and Urban Planning,Dunedin,New Zealand,2005,aves,NA,bush birds,structural,proportion greenspace in buffer,0.1,area,green,species richness,45,sites - transects,this is only native species,1.1661335259950978,0.0238095238095238,full,Dunedin,38,-45.8810598,170.4983027,Oceania,"Temperate Grasslands, Savannas, and Shrublands",73.9893954,6.25,1.5,0.401039403,38.01208301,12.3541975,11.090108219897456,45.8810598,0.9996821271279235,1724.179902368421,3.019241198019487,3.6635616461296463,2.5918307549024693,3.6638714189143333,0.6929882314921733,7.453086615255578
Van Heezik_2008_91,91,323,Diversity of native and exotic birds across an urban gradient in a New Zealand city,Van Heezik,2008,Landscape and Urban Planning,Dunedin,New Zealand,2005,aves,NA,bush birds,structural,distance to nearest larger neighbour,NA,proximity,dist-green,species richness,45,sites - transects,this is only native species,1.22825225244576,0.0238095238095238,full,Dunedin,38,-45.8810598,170.4983027,Oceania,"Temperate Grasslands, Savannas, and Shrublands",73.9893954,6.25,1.5,0.401039403,38.01208301,12.3541975,11.090108219897456,45.8810598,0.9996821271279235,1724.179902368421,3.019241198019487,3.6635616461296463,2.5918307549024693,3.6638714189143333,0.6929882314921733,7.453086615255578
Williams_2011_97,97,324,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,NA,structural,distance to urban core,NA,proximity,dist-grey,species richness,46,sites - remnant patches,"results from table1, reported as distance FROM urban centre broken down by resident, non-resident butterflies",0.27840814661928304,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,325,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,NA,structural,distance to nearest neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",0.09449314219657576,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,326,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,NA,structural,distance to nearest larger neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",-0.11564079150962692,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,327,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,native butterflies,structural,distance to urban core,NA,proximity,dist-grey,species richness,46,sites - remnant patches,"results from table1, reported as distance FROM urban centre broken down by resident, non-resident butterflies",0.41808352859568176,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,328,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,native butterflies,structural,distance to nearest neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",0.1368790729924301,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,329,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,native butterflies,structural,distance to nearest larger neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",-0.0104723104763194,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,330,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,non-native butterflies,structural,distance to urban core,NA,proximity,dist-grey,species richness,46,sites - remnant patches,"results from table1, reported as distance FROM urban centre broken down by resident, non-resident butterflies",-0.20131576664259604,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,331,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,non-native butterflies,structural,distance to nearest neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",-0.16894490843357665,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Williams_2011_97,97,332,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",Williams,2011,Journal of Insect Conservation,Perth,Australia,2005,insecta,lepidoptera,non-native butterflies,structural,distance to nearest larger neighbour,NA,proximity,dist-green,species richness,46,sites - remnant patches,"results from table1, broken down by resident, non-resident butterflies",-0.41808352859568176,0.02325581395348837,full,Perth,766,-31.94517038,115.8451125,Oceania,"Mediterranean Forests, Woodlands, and Scrub",26.1847378,6.25,0.95742710776,0.40275585,763.6985189,501.1308289,13.81861622338909,31.94517038,1.0030135990093512,1309.5424190600522,1.4928777034873992,6.642486801367256,6.218860701076096,6.639481663210328,0.6946528459813284,7.1781963908470505
Fischer_2016_125,125,333,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,NA,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.3352247916251506,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,334,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,And.flav,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.0713416042763525,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,335,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Bom.lap,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.05067574214733467,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,336,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Bom.luc,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.13855978646621275,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,337,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Bom.pas,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.1477164649963187,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,338,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Bom.ter,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.4420630800777647,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,339,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Col.sim,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.2735827388655805,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,340,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Das.hir,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.19090242975112695,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,341,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Hal.rub,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.3435696645203903,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,342,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Hal.sub,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.2037846472966321,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,343,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Hal.tum,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.1080682750960431,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,344,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Hyl.dil,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.03884318560833959,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,345,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Hyl.hya,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.20075961811002704,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,346,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.cal,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.11649247532194222,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,347,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.lat,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.4742276233315113,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,348,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.leu,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.2695912923746698,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,349,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.mal,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.3749885586310971,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,350,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.mor,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.4912784771155485,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,351,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.pau,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,-0.16324945032629806,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Fischer_2016_125,125,352,Disentangling urban habitat and matrix effects on wild bee species,Fischer,2016,PeerJ,Berlin,Germany,2012,insecta,hymenoptera,Las.vil,structural,ordinal connectivity index,NA,other,grey,abundance,30,sites - sampled,results from raw data in suppl2 document. spearman correlation for abundances,0.1836836960441495,0.03703703703703703,full,Berlin,686,52.50695177,13.40979396,Europe,Temperate Broadleaf and Mixed Forests,45.85654017,4.75,2.87228132327,0.450092313,686.945128,426.3743591,15.007417257047118,52.50695177,0.9986241579400211,4800.807086005831,1.5845409747347596,6.532334292222349,6.057660348338569,6.533709078938726,0.6924590228037119,8.476747602297795
Nooten_2018_126,126,353,What shapes plant and animal diversity on urban golf courses?,Nooten,2018,Urban Ecosystems,Sydney,Australia,2015,plantae,NA,NA,structural,proportion perimeter green,NA,adjacency,green,species richness,15,sites - golfcourses,"results from raw data in supplement, kinda strange connectivity metric used.",0.33616594627985125,0.08333333333333333,full,Sydney,1356,-33.85123993,151.0668102,Oceania,Temperate Broadleaf and Mixed Forests,47.59388959,7,0,0.428184456,1352.410449,921.5794678,15.136021860631201,33.85123993,1.0026541875675792,2762.046377581121,1.4674919486091442,7.213031659834869,6.827173516161144,7.2103829443239595,0.6944733945330874,7.924089110009155
Nooten_2018_126,126,354,What shapes plant and animal diversity on urban golf courses?,Nooten,2018,Urban Ecosystems,Sydney,Australia,2015,plantae,NA,native plants,structural,proportion perimeter green,NA,adjacency,green,species richness,15,sites - golfcourses,"results from raw data in supplement, kinda strange connectivity metric used.",0.49318804023289714,0.08333333333333333,full,Sydney,1356,-33.85123993,151.0668102,Oceania,Temperate Broadleaf and Mixed Forests,47.59388959,7,0,0.428184456,1352.410449,921.5794678,15.136021860631201,33.85123993,1.0026541875675792,2762.046377581121,1.4674919486091442,7.213031659834869,6.827173516161144,7.2103829443239595,0.6944733945330874,7.924089110009155
Nooten_2018_126,126,355,What shapes plant and animal diversity on urban golf courses?,Nooten,2018,Urban Ecosystems,Sydney,Australia,2015,insecta,hymenoptera,formicidae,structural,proportion perimeter green,NA,adjacency,green,species richness,15,sites - golfcourses,"results from raw data in supplement, kinda strange connectivity metric used.",0.39217215850791654,0.08333333333333333,full,Sydney,1356,-33.85123993,151.0668102,Oceania,Temperate Broadleaf and Mixed Forests,47.59388959,7,0,0.428184456,1352.410449,921.5794678,15.136021860631201,33.85123993,1.0026541875675792,2762.046377581121,1.4674919486091442,7.213031659834869,6.827173516161144,7.2103829443239595,0.6944733945330874,7.924089110009155
Nooten_2018_126,126,356,What shapes plant and animal diversity on urban golf courses?,Nooten,2018,Urban Ecosystems,Sydney,Australia,2015,aves,NA,NA,structural,proportion perimeter green,NA,adjacency,green,species richness,15,sites - golfcourses,"results from raw data in supplement, kinda strange connectivity metric used.",0.11565152959705548,0.08333333333333333,full,Sydney,1356,-33.85123993,151.0668102,Oceania,Temperate Broadleaf and Mixed Forests,47.59388959,7,0,0.428184456,1352.410449,921.5794678,15.136021860631201,33.85123993,1.0026541875675792,2762.046377581121,1.4674919486091442,7.213031659834869,6.827173516161144,7.2103829443239595,0.6944733945330874,7.924089110009155
Orlandin_2021_127,127,357,Classes of protection in urban forest fragments are effectiveless in structuring butterfly assemblages: landscape and forest structure are far better predictors,Orlandin,2021,Urban Ecosystems,Curitiba,Brazil,2015,insecta,lepidoptera,NA,structural,distance to natural area,NA,proximity,dist-green,species richness,19,sites - patch,results calculated from raw data in supplmentary file,0.06264590639074384,0.0625,full,Curitiba,496,-25.44276336,-49.26146328,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,920.5393487,7,0,0.388724398,493.5305502,333.9602966,14.668007308528946,25.44276336,1.005003641211267,4728.819889112903,1.4778120489907363,6.208590026096629,5.814012007189359,6.20360892913424,0.6956458768223533,8.461642402349328
Orlandin_2021_127,127,358,Classes of protection in urban forest fragments are effectiveless in structuring butterfly assemblages: landscape and forest structure are far better predictors,Orlandin,2021,Urban Ecosystems,Curitiba,Brazil,2015,insecta,lepidoptera,NA,structural,distance to natural area,NA,proximity,dist-green,shannon diversity,19,sites - patch,results calculated from raw data in supplmentary file,-0.23564041351259843,0.0625,full,Curitiba,496,-25.44276336,-49.26146328,Latin America and the Caribbean,Tropical and Subtropical Moist Broadleaf Forests,920.5393487,7,0,0.388724398,493.5305502,333.9602966,14.668007308528946,25.44276336,1.005003641211267,4728.819889112903,1.4778120489907363,6.208590026096629,5.814012007189359,6.20360892913424,0.6956458768223533,8.461642402349328
Vega_2021_132,132,359,Promoting wildflower biodiversity in dense and green cities: The important role of small vegetation patches,Vega,2021,Urban Forestry & Urban Greening,Zurich,Switzerland,2016,plantae,NA,NA,structural,proportion green in buffer,0.2,area,green,species richness,7,sites - quadrats,"quadrats were 1x1km2, results from raw data in table 1",0.4784095186259151,0.25,full,Zurich,257,47.35646431,8.561740229,Europe,Temperate Broadleaf and Mixed Forests,453.4172519,5.25,2.36290781313,0.516716256,256.8755637,117.769516,13.504210988444923,47.35646431,1.0004844224892693,2850.1689105058367,2.1811719401139427,5.552959584921617,4.777184774674705,5.552477157331828,0.6933893624761722,7.955484333213757
Vega_2021_132,132,360,Promoting wildflower biodiversity in dense and green cities: The important role of small vegetation patches,Vega,2021,Urban Forestry & Urban Greening,Zurich,Switzerland,2016,plantae,NA,NA,potential,incidence function measure,NA,proximity-weighted area,green,species richness,7,sites - quadrats,"quadrats were 1x1km2, results from raw data in table 1",0.7333341385470198,0.25,full,Zurich,257,47.35646431,8.561740229,Europe,Temperate Broadleaf and Mixed Forests,453.4172519,5.25,2.36290781313,0.516716256,256.8755637,117.769516,13.504210988444923,47.35646431,1.0004844224892693,2850.1689105058367,2.1811719401139427,5.552959584921617,4.777184774674705,5.552477157331828,0.6933893624761722,7.955484333213757
Wang_2013_133,133,361,Nestedness of bird assemblages on urban woodlots: Implications for conservation,Wang,2013,Landscape and Urban Planning,Hangzhou,China,1997,aves,NA,NA,structural,distance to nearest larger neighbour,NA,proximity,dist-green,species richness,20,sites - woodlot,"results from raw data in table1, calculated manually",0.2827808476194457,0.0588235294117647,full,Hangzhou,1679,30.22283817,120.3168158,Asia,Temperate Broadleaf and Mixed Forests,13.92769406,5,1.73205080757,0.429091692,1672.163006,327.9458618,15.289677190189758,30.22283817,1.0040887126287734,2601.1873793924956,2.1448243525987354,7.426549072397305,5.795893183425518,7.42247112959376,0.6951894500216581,7.864107670081631
