STUDY_ID,REVIEWERS,INCLUDE,label,author,year,title_upd,journal,source,start_page,abstract,doi_upd,url_upd,volume,num_authors,title_prv,doi_prv,url_prv
3204,drew_08,REVIEW,Moskovits_et_al_2004_UrbanBiosphereandSociety:Part,"Moskovits, DK and Fialkowski, C and Mueller, GM and Sullivan, TA and Rogner, J and McCance, E",2004,Chicago wilderness - A new force in urban conservation,Urban Biosphere and Society: Partnership of Cities,"wos, scopus, pastsearch",215,"In 1996, a coalition of diverse and determined organizations launched a new initiative in the Chicago region. Our vision? Chicago Wilderness: a thriving mosaic of natural areas, connected by greenways and wildlife corridors, embedded in the nation's third largest metropolis. In this vision, the region's human communities reclaim a cultural tradition of protecting and restoring the globally outstanding natural communities that enrich our lives. Today, more than 170 organizations join forces to transform this vision into reality. A regional biodiversity recovery plan, the result of 3 years of assessment and planning by scientists, land managers, educators, and policy strategists, sets priorities and determines the lines of action for the coalition. This regional agenda stems from our vision and recovery goals for each ecological community; it encourages targeted research initiatives that focus on characterizing our native biological diversity and on analyzing elements critical to its recovery. Ultimately, though, the long-term survival of our natural wealth rests on the support from the public. Although the challenges to conservation educators and communicators are many, Chicago Wilderness allows us to work together in understanding our audiences, channeling our resources, and creating novel approaches to engage the widest public in our conservation efforts.",10.1196/annals.1319.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242670472&doi=10.1196%2fannals.1319.011&partnerID=40&md5=9d11fef51333d0157f5835afc8adeb41,1023,6,chicago wilderness - a new force in urban conservation,10.1196/annals.1319.011,https://www.scholars.northwestern.edu/en/publications/chicago-wilderness-a-new-force-in-urban-conservation-2; http://onlinelibrary.wiley.com/doi/10.1196/annals.1319.011/abstract; https://onlinelibrary.wiley.com/doi/abs/10.1196/annals.1319.011; https://ui.adsabs.harvard.edu/abs/2004NYASA1023..215M/abstract; https://nyaspubs.onlinelibrary.wiley.com/doi/abs/10.1196/annals.1319.011; http://doi.wiley.com/10.1196/annals.1319.011
3217,drew_08,REVIEW,Garden_et_al_2006_AustralEcology,"Garden, J and McAlpine, C and Peterson, A and Jones, D and Possingham, HP",2006,Review of the ecology of Australian urban fauna: A focus on spatially explicit processes,Austral Ecology,"wos, scopus, pastsearch",126,"Cities have a major impact on Australian landscapes, especially in coastal regions, to the detriment of native biodiversity. Areas suitable for urban development often coincide with those areas that support high levels of species diversity and endemism. However, there is a paucity of reliable information available to guide urban conservation planning and management, especially regarding the trade-off between investing in protecting and restoring habitat at the landscape level, and investing in programmes to maintain the condition of remnant vegetation at the local (site) level. We review the literature on Australian urban ecology, focusing on urban terrestrial and aquatic vertebrate and invertebrate fauna. We identify four main factors limiting our knowledge of urban fauna: (i) a lack of studies focusing at multiple ecological levels; (ii) a lack of multispecies studies; (iii) an almost total absence of long-term (temporal) studies; and (iv) a need for stronger integration of research outcomes into urban conservation planning and management. We present a set of key principles for the development of a spatially explicit, long-term approach to urban fauna research. This requires an understanding of the importance of local-level habitat quality and condition relative to the composition, configuration and connectivity of habitats within the larger urban landscape. These principles will ultimately strengthen urban fauna management and conservation planning by enabling us to prioritize and allocate limited financial resources to maximize the conservation return.",10.1111/j.1442-9993.2006.01578.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644659327&doi=10.1111%2fj.1442-9993.2006.01578.x&partnerID=40&md5=44d1b144fa6b0c8e820ecb3499616b46,31,5,review of the ecology of australian urban fauna: a focus on spatially explicit processes,10.1111/j.1442-9993.2006.01578.x,https://espace.library.uq.edu.au/view/UQ:82559; https://core.ac.uk/display/143853511; https://research-repository.griffith.edu.au/handle/10072/13859; https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1442-9993.2006.01578.x; http://onlinelibrary.wiley.com/doi/10.1111/j.1442-9993.2006.01578.x/abstract
3230,drew_08,REVIEW,Pierce_et_al_2020_PlosOne,"Pierce, JR and Barton, MA and Tan, MMJ and Oertel, G and Halder, MD and Lopez-Guijosa, PA and Nuttall, R",2020,"Actions, indicators, and outputs in urban biodiversity plans: A multinational analysis of city practice",Plos One,"wos, keyrevfwd, pastsearch",e0235773,"Urban biodiversity offers important benefits to residents and may be crucial to reaching global biodiversity conservation targets, but little research has been conducted on how cities actually plan for biodiversity. In this study, we conducted a mixed methods content analysis of biodiversity plans by 39 cities around the world to determine whether they measured their actions, how they did so (via quantitative indicators and qualitative outputs), and what topics these actions and measures covered. We based our analytical framework on the Singapore Index on Cities' Biodiversity (also known as the City Biodiversity Index), a widely applied 23-indicator index that helps cities track their progress in biodiversity planning. The Singapore Index groups its indicators into the following three core components: native biodiversity, ecosystem services, and governance and management. For actions and measures not classifiable by the Singapore Index, we inductively derived additional categories. Across all plans, we identified 2,231 actions, 346 indicators, and 444 outputs. We found that all of the plans included actions, while 82% included measures (67% included indicators and 72% included outputs). Only 29% of actions were associated with a measure. Overall, the plans covered all of the categories in the Singapore Index, particularly within the core components of native biodiversity and governance and management, though some plans had a narrower focus. The 20 additional urban biodiversity topics that were not covered by the Singapore Index framework included socioeconomic considerations, data collection, genetic diversity, urban agriculture and forestry, green infrastructure, human-wildlife conflicts, indigenous concerns, and citizen science. Indicators were the most common measures for native biodiversity and ecosystem service topics, while outputs were the most common measures for governance and management. Our results may inform the revision and development of urban biodiversity indicators in the post-2020 framework and of other initiatives that guide cities in contributing to local and global biodiversity goals.",10.1371/journal.pone.0235773,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343153; https://pubmed.ncbi.nlm.nih.gov/32639992/; https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0235773; http://ui.adsabs.harvard.edu/abs/2020PLoSO..1535773P/abstract,15,7,"actions, indicators, and outputs in urban biodiversity plans: a multinational analysis of city practice",10.1371/journal.pone.0235773,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343153; https://pubmed.ncbi.nlm.nih.gov/32639992/; https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0235773; http://ui.adsabs.harvard.edu/abs/2020PLoSO..1535773P/abstract
3240,drew_08,REVIEW,Leonard_2014_AmericanJournalofEconomicsandSociolog,"Leonard, E",2014,"Middle Ground: Uniting City, Farm, and Nature with Diverse Agroecosystems",American Journal of Economics and Sociology,"wos, pastsearch",1007,"Farming, including family farming, is now dominated by vertically controlled operations that deplete the soil, pollute water, and produce food designed more to satisfy marketing requirements than human nutritional needs. Agricultural practices today are a result of abdicating control over our lives to a thoroughly industrialized culture, in which institutions are governed by the single criterion of efficiency--finding least-cost solutions. Standardization is a major part of that process. But living systems cannot be standardized. They require diversity and some degree of redundancy to adapt to changing environmental conditions. In the cultural contest between the machine and the garden, the machine has definitely won, but if we do not make room for the garden again, our victory will be our own funeral. New Agrarianism seeks to encourage diversity of species on each farm and across farms within entire landscapes. But farmers cannot carry out the restoration of ecologically-oriented agriculture on their own. They need support from cities: 1) in the form of markets to sell locally-grown produce at prices that will support their work, 2) in a new understanding of ecosystems that focuses on inhabited spaces and not just wilderness, and 3) in an orientation that questions whether efficiency should be the paramount value of our culture. Finally, the transition to more biologically-diverse human settlements can come about only if economic incentives are modified to remove the unrelenting pressure on farmers to expand their operations or go out of business.",10.1111/ajes.12083_2,https://EconPapers.repec.org/RePEc:bla:ajecsc:v:73:y:2014:i:5:p:1007-1134; https://onlinelibrary.wiley.com/doi/abs/10.1111/ajes.12083_2; https://ideas.repec.org/a/bla/ajecsc/v73y2014i5p1007-1134.html,73,1,"middle ground: uniting city, farm, and nature with diverse agroecosystems",10.1111/ajes.12083_2,https://EconPapers.repec.org/RePEc:bla:ajecsc:v:73:y:2014:i:5:p:1007-1134; https://onlinelibrary.wiley.com/doi/abs/10.1111/ajes.12083_2; https://ideas.repec.org/a/bla/ajecsc/v73y2014i5p1007-1134.html
3262,drew_08,REVIEW,Guerrero_et_al_2008_Disasters,"Guerrero, FM and Lozano, M and Rueda-Cantuche, JM",2008,Spain's greatest and most recent mine disaster,Disasters,"wos, pastsearch",19,"On 25 April 1998, the mineral waste retaining wall at the Swedish-owned pyrite mine at Aznalcollar (Seville, Spain) burst, 2 causing the most harmful environmental and socio-economic disaster in the history of the River Guadiamar basin. The damage was so great that the regional government decided in May 1998 to finance a comprehensive, multidisciplinary research initiative with the objective of eradicating or at least minimising all of the negative social, economic and environmental impacts. This paper utilises a Strengths, Weaknesses, Opportunities and Threats (SWOT) analysis to identify eight strategic measures aimed at providing policymakers with key guidelines on implementing a sustainable development model, in a broad sense. Empirical evidence, though, reveals that, to date, major efforts to tackle the negative impacts have centred on environmental concerns and that the socio-economic consequences have not been completely mitigated.",10.1111/j.1467-7717.2007.01025.x,https://core.ac.uk/display/38611535; https://www.ncbi.nlm.nih.gov/pubmed/18217916; https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7717.2007.01025.x,32,3,spain's greatest and most recent mine disaster,10.1111/j.1467-7717.2007.01025.x,https://core.ac.uk/display/38611535; https://www.ncbi.nlm.nih.gov/pubmed/18217916; https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7717.2007.01025.x
3279,drew_08,REVIEW,Hope_et_al_2021_EcologicalEconomics,"Hope, ES and McKenney, DW and Pedlar, JH and Lawrence, K and MacDonald, H",2021,Canadian efforts to slow the spread of Emerald Ash Borer (Agrilus planipennis Fairmaire) are economically efficient,Ecological Economics,"wos, pastsearch",107126,"The Emerald Ash Borer (EAB), Agrilus plaipennis (Coleoptera: Buprestidae) was introduced to North America more than two decades ago and has spread despite management efforts in both the United States and Canada. The insect kills most species of ash tree (Fraxinus sp.) and its management imposes costs to plant health protection agencies, forest industry, private landowners and municipalities. The United States Department of Agriculture - Animal and Plant Health Inspection Service (USDA-APHIS) has deemed existing regulation efforts in the United States to be ineffective and has removed federal regulations designed to limit the spread of EAB. The Canadian Food Inspection Agency (CFIA) is also trying to determine if continued regulation of EAB in Canada is worthwhile. Here we show that the benefits of slowing the spread of EAB via regulation are likely greater than the costs of implementing regulation if it is minimally effective (i.e. more than 25% effective at preventing anthropogenic spread). To evaluate the economic efficiency of existing Canadian EAB regulations, we examined trade-offs between the monetary benefits of regulation and the costs of regulation. Specifically, we simulated the spread of EAB under various levels of regulation effectiveness and estimated the timing of EAB arrival and associated ash mortality in urban and rural settings. Delaying ash mortality via regulation also delays management costs, a benefit to ash tree owners/users. Our findings suggest that an economic justification to continue regulating the insect exists based on monetary costs alone. The net present value of regulation (benefits less costs) is estimated to range between $23 million to $240 million, depending on the level of regulation effectiveness. Additional environmental and social benefits not addressed here would likely increase the value of EAB regulation but appear unneeded to justify such efforts on allocative efficiency grounds.",10.1016/j.ecolecon.2021.107126,https://econpapers.repec.org/RePEc:eee:ecolec:v:188:y:2021:i:c:s0921800921001841; https://www.sciencedirect.com/science/article/pii/S0921800921001841; https://ideas.repec.org/a/eee/ecolec/v188y2021ics0921800921001841.html,188,5,canadian efforts to slow the spread of emerald ash borer (agrilus planipennis fairmaire) are economically efficient,10.1016/j.ecolecon.2021.107126,https://econpapers.repec.org/RePEc:eee:ecolec:v:188:y:2021:i:c:s0921800921001841; https://www.sciencedirect.com/science/article/pii/S0921800921001841; https://ideas.repec.org/a/eee/ecolec/v188y2021ics0921800921001841.html
3283,drew_08,REVIEW,Hofmann_2018_Apidologie,"Hofmann, MM and Renner, SS",2018,"Bee species recorded between 1992 and 2017 from green roofs in Asia, Europe, and North America, with key characteristics and open research questions",Apidologie,"wos, scopus, pastsearch",307,"Green roofs, which have become mandatory on new flat-topped buildings in many cities, increase habitat connectivity for wildlife and have contributed to a boom in urban beekeeping. The ecological benefits or risks of green roofs for wild bees (bee species other than the domesticated honey bee, Apis mellifera), however, have not been comprehensively analyzed. We therefore reviewed studies on insects caught on green roofs in Asia, Europe, or North America between 1992 and early 2017 and extracted information on wild bees. The resulting species list includes 236 Apidae identified in 35 studies, with thermophilic species probably overrepresented because roofs provide warm and dry habitats. The percentage of cavity-nesting bees on roofs is higher than that on nearby ground, while the percentage of pollen specialists is lower. Data are almost completely lacking on the reproductive success of bees on green roofs, the effect of roof age on bee diversity, and the genetic or demographic benefits of increased habitat connectivity. Our list of the bee species so far reported on green roofs will help in the selection and implementation of suitable soils, nesting aids, and plantings.",10.1007/s13592-017-0555-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048280688&doi=10.1007%2fs13592-017-0555-x&partnerID=40&md5=528bafa072ed098c6b8489b3d22491fe,49,2,"bee species recorded between 1992 and 2017 from green roofs in asia, europe, and north america, with key characteristics and open research questions",10.1007/s13592-017-0555-x,https://link.springer.com/article/10.1007/s13592-017-0555-x; https://epub.ub.uni-muenchen.de/67665/; https://www.cabdirect.org/cabdirect/abstract/20183263782; https://link.springer.com/content/pdf/10.1007%2Fs13592-017-0555-x.pdf; https://link.springer.com/article/10.1007/s13592-017-0555-x/fulltext.html
3291,drew_08,REVIEW,Joimel_et_al_2022_EnvironmentalChemistryLetters,"Joimel, S and Jules, A and Gonod, LV",2022,"Collembola dispersion, selection, and biological interactions in urban ecosystems: a review",Environmental Chemistry Letters,"wos, scopus, pastsearch",2123,"Environmental and ecological degradation can be monitored by biological indicators such as plants, yet little research has been done using subterranean organisms such as collembola, especially in cities. Collembola, a soil fauna group, can be used to assess soil quality and to decipher assembly rules of soil organisms in cities. Here, we review 75 articles on soil collembola in an urban context. We found that soil properties and landscape characteristics influenced soil communities. There is a need for more connectivity between green urban spaces to allow the dispersion of collembola. Little information is available on the assembly of collembola communities, on biotic interactions and on dynamics of colonisation.",10.1007/s10311-022-01406-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126864134&doi=10.1007%2fs10311-022-01406-z&partnerID=40&md5=8d68c798c1c202ebe00e74dcffeea7ad,20,3,"collembola dispersion, selection, and biological interactions in urban ecosystems: a review",10.1007/s10311-022-01406-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126864134&doi=10.1007%2fs10311-022-01406-z&partnerID=40&md5=8d68c798c1c202ebe00e74dcffeea7ad
3362,drew_08,REVIEW,Bonilla-Rodriguez_et_al_2021_FrontiersinSustainabl,"Bonilla-Rodriguez, M and Arroyo-Lambaer, D and Castillo, A and Zambrano, L and Cano-Santana, Z",2021,Urban Ecological Restoration: Setting Priorities for Restoring Native Vegetation in Lava Field Remnants in Mexico City,Frontiers in Sustainable Cities,"wos, scopus, pastsearch",NA,"As cities overgrow, the need for ecological restoration is becoming increasingly urgent, especially in densely populated areas. Urban ecological restoration represents the best approach to undertake damages to restore native ecosystem remnants fulfilling biodiversity but also social goals in dense urban settings such as Mexico City. The feasibility of restoring unique xerophytic scrub vegetation in lava field remnants was evaluated in a portion of a university campus in Mexico City. Here we present an index (Need and Feasibility of Restoration Index, NFRI) for such purpose. The NFRI was designed through multicriteria analysis and considered ecological, economic, and social indicators. Cluster and principal components analysis were carried out to identify different groups of lava field remnants with similar characteristics and to point out critical variables that in turn would support management strategies. The outcomes made evident the necessity of restoring native vegetation for all of the evaluated remnants; however, the group containing the largest ones obtained the highest values for restoration feasibility and NFRI. The recovery of the rest of the remnants is critical to support the ecological restoration of the area as this may provide connectivity with better-preserved ecosystem remnants. When the restoration is unaffordable due to financial constraints, it is highly recommended to direct efforts towards ecological rehabilitation actions. The establishment of native xerophytic gardens is promoted when remnants cannot support a self-sustainable plant community. It is crucial to include the diversity of views and values of the community and the economic and ecological aspects to guarantee the sustainability of the landscape, especially in the urban context. The latter can provide better planning and design processes, ensuring benefits for humans and nature.",10.3389/frsc.2021.709357,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123222034&doi=10.3389%2ffrsc.2021.709357&partnerID=40&md5=dfc5e71b5b07818e8097de0bedb3b4f2,3,5,urban ecological restoration: setting priorities for restoring native vegetation in lava field remnants in mexico city,10.3389/frsc.2021.709357,https://doaj.org/article/2c81cc42168d464d98964681144871c1; https://www.frontiersin.org/articles/10.3389/frsc.2021.709357/full
3403,drew_08,REVIEW,Semlitsch_2000_JournalofWildlifeManagement,"Semlitsch, RD",2000,Principles for management of aquatic-breeding amphibians,Journal of Wildlife Management,"wos, scopus, pastsearch",615,"Coordinated efforts by ecologists and natural resource managers are necessary to balance the conservation of biological diversity with the potential for sustained economic development. Because some amphibians have suffered world-wide declines during the last 20 years, it is important to consider biologically based management strategies that will preserve local and regional populations. This paper provides a brief overview of potential threats to local and regional populations, the state of knowledge on population and landscape processes, and the critical elements needed for an effective management plan for amphibians. Local population dynamics and ecological connectivity of amphibian metapopulations must be considered in effective management plans. There are 3 critical factors to consider in a management plan (1) the number or density of individuals dispersing from individual wetlands, (2) the diversity of wetlands with regard to hydroperiod, and (3) the probability of dispersal among adjacent wetlands or the rescue and recolonization of local populations. Wetland losses reduce the total number of sites where pond-breeding amphibians can reproduce and recruit juveniles into the breeding population. Loss of small, temporary wetlands (<4.0 ha) may be especially harmful to amphibians because of their abundance and high species diversity. Alteration of wetlands, particularly hydrologic cycles, can severely impair completion of larval metamorphosis through either early pond drying (if hydroperiod is shortened) or through increased predation (if hydroperiod is lengthened or connections made with. fish-infested lakes, rivers, or canals). Wetland loss also increases the distance between neighboring wetlands that is critical to metapopulation source-sink processes. Reduction in wetland density reduces the probablity that populations will be rescued from extinction by nearby source populations. Local populations cannot be considered independent of source-sink processes that connect wetlands at the landscape or regional level. Further, the fragmentation of natural habitats From timber harvesting, agriculture, roads, drainage canals, or urban development impedes or prevents dispersal and decreases the probability of wetland recolonization. If our goal is to maintain or enhance present levels of amphibian diversity, then resource managers must incorporate critical elements into plans that protect population and landscape processes thereby maintaining viable populations and communities of amphibians.",10.2307/3802732,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033938461&doi=10.2307%2f3802732&partnerID=40&md5=1f0586cdf66cce2f035d39de2d3e17c3,64,1,principles for management of aquatic-breeding amphibians,10.2307/3802732,http://www.jstor.org/stable/3802732?origin=crossref; http://cat.inist.fr/?aModele=afficheN&cpsidt=1440994
3416,drew_08,REVIEW,Lum_2021_BiologicalConservation,"Lum, S and Min, NK",2021,Lessons in ecology and conservation from a tropical forest fragment in Singapore,Biological Conservation,"wos, scopus, pastsearch",108847,"Forest fragments are increasingly common in the tropics as pristine forests are cleared. Fragments stranded within cities are especially stress-prone due to their greatly altered environment and high human impacts. We review biodiversity and ecological studies from Bukit Timah, a tropical forest fragment in Singapore, to ask how this forest has contributed to our understanding of tropical ecology and fragmentation effects, and list the conservation values of this forest. Evidence from Amazonian fragments predicts that losses in diversity and forest function follow fragmentation, and although Bukit Timah has adhered to some of those predictions, other aspects of the forest appeared remarkably resilient. As might be expected, declines in plant, invertebrate, bird, and mammal diversity occurred not only historically but also across two surveys made about 20 years apart. In other ways Bukit Timah proved surprising. Aboveground biomass fluctuated but did not plummet drastically, and was comparable to levels found in primary forests in the region. The extirpation of large fauna did not appear to reduce the dispersal of large seeded plant species, likely due to continued dispersal by small-mammals and birds. Exotic tree species are confined to recovering secondary forest fringes and do not threaten the primary forest, except for perhaps shade tolerant Par ' a rubber and a handful of cultivated fruit trees. Studies of birds and plants found that life history differences could account for differences in genetic connectivity or isolation for different species, with population genetic implications for other taxa. Despite being a small fragment, new species of plants and animals continue to be discovered or re-discovered. Clearly, there are reasons to celebrate Bukit Timah as a forest fragment that withstood two centuries of human impacts. Nonetheless, many measures can be implemented to better secure its future.",10.1016/j.biocon.2020.108847,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099233337&doi=10.1016%2fj.biocon.2020.108847&partnerID=40&md5=191ef8a0c2951c677a29e2748466e127,254,2,lessons in ecology and conservation from a tropical forest fragment in singapore,10.1016/j.biocon.2020.108847,https://www.sciencedirect.com/science/article/pii/S0006320720309058
3464,drew_08,REVIEW,Connery_2009_JournalofGreenBuilding,"Connery, K",2009,BIODIVERSITY AND URBAN DESIGN: SEEKING AN INTEGRATED SOLUTION,Journal of Green Building,"wos, scopus, pastsearch",23,"Life on earth is remarkably diverse. Plants, animals, and microorganisms, in response to local and regional environmental conditions have created distinct adaptations that collectively form the interconnected ""web of life."" This biological diversity and its associated ecological processes represent the planets ""natural capital"" that underpins human activities, providing us with the air we breathe, the water we drink, the food we eat, the materials that clothe and shelter us, countless medical remedies, and the cathartic psychological relief green spaces provide for us. This biological diversity also helps shape our ""sense of place."" There is a growing awareness that the health of the planets biological diversity will to a large degree, determine our own destiny. There is also a growing sense of urgency that biodiversity requires substantially more protection than has occurred to date (Millennium Ecosystem Assessment 2005). The Convention on Biological Diversity (1992), adopted by over 150 countries, provided a strategy for addressing the decline in biodiversity around the world. The 2002 World Summit on Sustainable Development identified the centrality of biodiversity and the importance of setting conservation targets. And the IUCNs Countdown 2010 program was established to help monitor progress toward stemming biodiversity loss. In terms of urban biodiversity the Curitiba Declaration on Cities and Biodiversity (2007) affirmed the importance of biodiversity within cities, signalling the need ""to integrate biodiversity concerns into urban planning and development, with a view to improving the lives of urban residents..."" Yet, while enhancing biodiversity within cities is a laudable goal, it is a daunting challenge. The scale and pace of urban growth is responsible for the radical transformation of the spatial configuration and ecological processes of local and regional landscapes around the world (Alberti 2005, Dale et al. 2000, McDonnell et al. 1997 Dramstad et al. 1996, McDonnel and Pickett 1990). Natural areas are fragmented. Indigenous fauna are marginalised and extirpated. Hydrologic cycles are irrevocably altered while impervious surfaces increase. Productive soils, centuries in the making, are contaminated compacted, and/or removed. One key challenge in addressing urban biodiversity is overcoming the misunderstanding that biodiversity conservation is an optional field of action, despite overwhelming evidence to the contrary. Few local governments have dedicated resources to establishing planning frameworks and implementation strategies to explicitly address biodiversity. This complacency can he attributed, in part, to the complexity and abstraction as to what constitutes biodiversity. Consequently urban planners, elected officials, the development community, and the public continue to focus on land use, zoning, transportation, and infrastructure in isolation of their ecological consequences. Fortunately in North America some local governments have begun to engage the complexities of biodiversity conservation by developing regionally integrated spatial frameworks based in large part on Landscape Ecology's patch-corridor-matrix principles (Forman 1995). Simultaneously, proactive site planning and design practices at the neighbourhood and site scale are including biodiversity conservation as an essential program objective. Collectively these initiatives begin to illustrate bow urban design can conserve and enhance biodiversity across a region.",10.3992/jgb.4.2.23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953341178&doi=10.3992%2fjgb.4.2.23&partnerID=40&md5=97b5d63c874f0507ff0871f3326da80f,4,1,biodiversity and urban design: seeking an integrated solution,10.3992/jgb.4.2.23,https://meridian.allenpress.com/jgb/article/4/2/23/116329/Biodiversity-and-Urban-Design-Seeking-an; https://www.journalofgreenbuilding.com/doi/abs/10.3992/jgb.4.2.23
3476,drew_08,REVIEW,Dolan_et_al_2021_Land,"Dolan, R and Bullock, JM and Jones, JPG and Athanasiadis, IN and Martinez-Lopez, J and Willcock, S",2021,"The Flows of Nature to People, and of People to Nature: Applying Movement Concepts to Ecosystem Services",Land,"wos, pastsearch",576,"To date, the provision of ecosystem services has largely been estimated based on spatial patterns of land cover alone, using benefit transfer analysis. Although it is increasingly being recognised that the distribution of the human population affects whether a potential service translates into a realised service, this misses key steps in the process and assumes that everyone accesses ecosystem services in the same way. Here we describe a conceptual approach to ecosystem services in terms of movement and flows. We highlight that ecosystem service flows can be broken down into 'nature to people' (the movement of nature towards beneficiaries) and 'people to nature' (the movement of beneficiaries towards nature). The former has been relatively well described. Here, we explore the latter by reviewing research on human migration, animal foraging and landscape connectivity. We assess if and how existing theories might be useful in describing how people seek out ecosystem services. We consider some of the ways in which flows of people to nature can be measured. Such measurements may reveal which movement theories best represent how people seek out and access ecosystem services. Overall, our review aims to improve the future modelling of ecosystem services by more explicitly considering how people access potential services and therefore realise them.",10.3390/land10060576,https://research.bangor.ac.uk/portal/en/researchoutputs/the-flows-of-nature-to-people-and-of-people-to-nature-applying-movement-concepts-to-ecosystem-services(0ffc979d-60a4-44e7-b271-eb4c85905fd5).html; https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F583331; https://www.mdpi.com/2073-445X/10/6/576/htm; https://www.mdpi.com/2073-445X/10/6/576/pdf; https://ideas.repec.org/a/gam/jlands/v10y2021i6p576-d565253.html; https://repository.rothamsted.ac.uk/item/984y8/the-flows-of-nature-to-people-and-of-people-to-nature-applying-movement-concepts-to-ecosystem-services; https://research.bangor.ac.uk/portal/files/38696950/2021_Land.pdf,10,6,"the flows of nature to people, and of people to nature: applying movement concepts to ecosystem services",10.3390/land10060576,https://research.bangor.ac.uk/portal/en/researchoutputs/the-flows-of-nature-to-people-and-of-people-to-nature-applying-movement-concepts-to-ecosystem-services(0ffc979d-60a4-44e7-b271-eb4c85905fd5).html; https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F583331; https://www.mdpi.com/2073-445X/10/6/576/htm; https://www.mdpi.com/2073-445X/10/6/576/pdf; https://ideas.repec.org/a/gam/jlands/v10y2021i6p576-d565253.html; https://repository.rothamsted.ac.uk/item/984y8/the-flows-of-nature-to-people-and-of-people-to-nature-applying-movement-concepts-to-ecosystem-services; https://research.bangor.ac.uk/portal/files/38696950/2021_Land.pdf
3506,drew_08,REVIEW,Long_et_al_2018_MethodsinEcologyandEvolution,"Long, PR and Benz, D and Martin, AC and Holland, PWA and Macias-Fauria, M and Seddon, AWR and Hagemann, R and Frost, TK and Simpson, A and Power, DJ and Slaymaker, MA and Willis, KJ",2018,LEFTA web-based tool for the remote measurement and estimation of ecological value across global landscapes,Methods in Ecology and Evolution,"wos, scopus, pastsearch",571,"The overall aim in the development of the Local Ecological Footprinting Tool (LEFT) was to design a web-based tool that could provide quickly obtained quantitative data on ecological risk to assist landowners when making land-use change decisions. The Local Ecological Footprinting Tool works for almost any region in the world and uses freely available satellite imagery, biotic and abiotic data from existing global databases, models and algorithms to deliver a customised report for a selected area within one hour of job submission. Biotic data automatically obtained for a selected landscape includes terrestrial vertebrate and plant species occurrence data, information on their conservation status and remotely sensed vegetation productivity. Abiotic information obtained includes temperature, precipitation, water availability, insolation, topography, elevation, distribution of urban infrastructure and location of wetlands. The tool performs a number of analyses on the biotic and abiotic data to produce maps for the selected area at a 30m resolution depicting land cover type, numbers of globally threatened terrestrial vertebrate and plant species, beta-diversity of terrestrial vertebrates and plants, habitat intactness, wetland habitat connectivity, numbers of migratory species and vegetation resilience. Results are also aggregated to produce a summary map demonstrating areas of high and low ecological risk across the selected area. The Local Ecological Footprinting Tool has been designed to be intuitive to use, requiring no specialised software or user expertise. Input is extremely easy and requires the user to highlight the area of interest on a map or using grid co-ordinates. Output is delivered via the web application and comprises a customised PDF containing the maps and a zip file of geographical information system (GIS) data for the area requested. Users may run an unlimited number of LEFT analyses and download reports free of charge. In addition to the free tool described in this paper, there is also a paid service: individual LEFT analyses can be upgraded for a charge to allow access to the geographically subsetted datasets generated for each report. These data are supplied as a zip file containing raster datasets for the layers in the LEFT analysis in GeoTIFF format. These can be opened and queried in a GIS software package.",10.1111/2041-210X.12924,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039167847&doi=10.1111%2f2041-210X.12924&partnerID=40&md5=2862ebdc4fd7bd2ac4227768d6d0765c,9,12,lefta web-based tool for the remote measurement and estimation of ecological value across global landscapes,10.1111/2041-210X.12924,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039167847&doi=10.1111%2f2041-210X.12924&partnerID=40&md5=2862ebdc4fd7bd2ac4227768d6d0765c
